entity,entity_method,value,match_phrase,match_method,match_is_entity
סם,קדמי,400,נשים,רגיל,False
סם,גדול,660,אלף שמונה מאות עשרים,אלבם,False
סם,גדול,660,נפלתי קמתי,אלבם,False
סם,גדול,660,המלוכה לדויד,אתבש,False
סם,גדול,660,העמלקים בימינו,אתבש,False
סם,גדול,660,פרצוף אלהים,אתבש,False
סם,גדול,660,ים אדמה,גדול,False
סם,גדול,660,בימינו,מילוי,False
סם,גדול,660,מפלת עמלקי,מסתתר,False
סם,גדול,660,מפלת עמלקי,מסתתר,False
סם,גדול,660,נסיון משיח,מסתתר,False
סמוטריץ,סידורי,91,גמרא,אלבם,True
סמוטריץ,סידורי,91,הערפל,אלבם,False
סמוטריץ,סידורי,91,ממשלת מעבר,אלבם,False
סמוטריץ,סידורי,91,סור,אתבש,False
סמוטריץ,סידורי,91,רעיתי,אתבש,False
סמוטריץ,סידורי,91,שופר,אתבש,False
סמוטריץ,סידורי,91,יהוה אדני,גדול,False
סמוטריץ,סידורי,91,גאוני,מסתתר,False
סמוטריץ,סידורי,91,המלמד,מסתתר,False
סמוטריץ,סידורי,91,טעם,מסתתר,False
סמוטריץ,סידורי,91,ארבע ארבע אחד,סידורי,False
סמוטריץ,סידורי,91,ביום ההוא י טבת,סידורי,False
סמוטריץ,סידורי,91,ביום קראנו,סידורי,False
סמוטריץ,סידורי,91,דרגת היחידה,סידורי,False
סמוטריץ,סידורי,91,האר״י הקדוש,סידורי,True
סמוטריץ,סידורי,91,הוא עם קדוש,סידורי,False
סמוטריץ,סידורי,91,הצדק בעתה,סידורי,False
סמוטריץ,סידורי,91,הצניעות,סידורי,False
סמוטריץ,סידורי,91,הַצְּנִיעוּת,סידורי,False
סמוטריץ,סידורי,91,וּבָא לְצִיּוֹן גּוֹאֵל,סידורי,False
סמוטריץ,סידורי,91,וישב בחברון,סידורי,False
סמוטריץ,סידורי,91,זקן בא בימים,סידורי,False
סמוטריץ,סידורי,91,חננאל וצאלה,סידורי,False
סמוטריץ,סידורי,91,יהודה ותמר,סידורי,False
סמוטריץ,סידורי,91,יום שבן דוד בא בו,סידורי,False
סמוטריץ,סידורי,91,ים גינוסר,סידורי,False
סמוטריץ,סידורי,91,ימים רבים,סידורי,False
סמוטריץ,סידורי,91,לי המלכות,סידורי,False
סמוטריץ,סידורי,91,משיח שיח,סידורי,False
סמוטריץ,סידורי,91,משפחתי,סידורי,False
סמוטריץ,סידורי,91,סדם רעים,סידורי,False
סמוטריץ,סידורי,91,סוד אור הנון,סידורי,False
סמוטריץ,סידורי,91,סוד אליהו הנביא,סידורי,False
סמוטריץ,סידורי,91,סוד לילית,סידורי,False
סמוטריץ,סידורי,91,סודי יחשף,סידורי,False
סמוטריץ,סידורי,91,צורי אחסה בו,סידורי,False
סמוטריץ,סידורי,91,קור בכסלו,סידורי,False
סמוטריץ,סידורי,91,שבת המלכה,סידורי,False
סמוטריץ,סידורי,91,שם המשיח,סידורי,False
סמוטריץ,סידורי,91,שעת הגאולה,סידורי,False
סמוטריץ,סידורי,91,אמן,רגיל,True
סמוטריץ,סידורי,91,הלוים,רגיל,False
סמוטריץ,סידורי,91,יהוה אדני,רגיל,False
סמוטריץ,אתבש,196,דרקון,אתבש,False
סמוטריץ,אתבש,196,חיפה,אתבש,True
סמוטריץ,אתבש,196,טיפול,אתבש,False
סמוטריץ,אתבש,196,תיקון עצמי,אתבש,False
סמוטריץ,אתבש,196,הוא הגיע מילוי,גדול,False
סמוטריץ,אתבש,196,פולייס,גדול,False
סמוטריץ,אתבש,196,דולר,מסתתר,False
סמוטריץ,אתבש,196,רוח,מסתתר,True
סמוטריץ,אתבש,196,רעד,מסתתר,False
סמוטריץ,אתבש,196,דויד מלך ישראל ואליהו הנביא,סידורי,False
סמוטריץ,אתבש,196,הגאלה האחרונה בעתה ברחמים,סידורי,False
סמוטריץ,אתבש,196,הוא מסתתר - מסתתר,סידורי,False
סמוטריץ,אתבש,196,הויה מלך הויה מלך הויה ימלך,סידורי,False
סמוטריץ,אתבש,196,לדחוף את המציאות קדימה,סידורי,False
סמוטריץ,אתבש,196,לדחוף את המציאות קדימה,סידורי,False
סמוטריץ,אתבש,196,מלכות עולם לזרע יהודה,סידורי,False
סמוטריץ,אתבש,196,שלמות התיקון את בש,סידורי,False
סמוטריץ,אתבש,196,שרש עמלק נשיא ארהב,סידורי,False
סמוטריץ,אתבש,196,תשועת ישראל בעתה,סידורי,False
סמוטריץ,אתבש,196,גדלך,קדמי,False
סמוטריץ,אתבש,196,יםסוף,רגיל,False
סמוטריץ,אתבש,196,פולייס,רגיל,False
סמוטריץ,רגיל,415,אבל אשמים,אלבם,False
סמוטריץ,רגיל,415,בית שבע,אלבם,False
סמוטריץ,רגיל,415,יצחק,אלבם,True
סמוטריץ,רגיל,415,משכן,אלבם,False
סמוטריץ,רגיל,415,נרן חי,אלבם,False
סמוטריץ,רגיל,415,פירות,אלבם,False
סמוטריץ,רגיל,415,קליפות,אלבם,False
סמוטריץ,רגיל,415,רפיח,אלבם,False
סמוטריץ,רגיל,415,ברק דעת,אתבש,False
סמוטריץ,רגיל,415,הוספתי חכמה,אתבש,False
סמוטריץ,רגיל,415,חידה ושיר,אתבש,False
סמוטריץ,רגיל,415,יודע סוד,אתבש,False
סמוטריץ,רגיל,415,מלכותך לעלם ועד,אתבש,False
סמוטריץ,רגיל,415,מעיין הישועה,אתבש,False
סמוטריץ,רגיל,415,עם שומר שבת,אתבש,False
סמוטריץ,רגיל,415,ראמש,אתבש,False
סמוטריץ,רגיל,415,שלום רב,אתבש,False
סמוטריץ,רגיל,415,חשמונאי,גדול,False
סמוטריץ,רגיל,415,מי מצפה לאליהו הנביא,גדול,False
סמוטריץ,רגיל,415,מעשה,גדול,False
סמוטריץ,רגיל,415,קדושה,גדול,True
סמוטריץ,רגיל,415,אוהב את יהוה,מסתתר,False
סמוטריץ,רגיל,415,ביום קראנו,רגיל,False
סמוטריץ,רגיל,415,חשמונאי,רגיל,False
סמוטריץ,רגיל,415,מעשה,רגיל,False
סמוטריץ,רגיל,415,קדושה,רגיל,True
סמוטריץ,מסתתר,518,כח קפלן,אלבם,False
סמוטריץ,מסתתר,518,העלאת,אתבש,False
סמוטריץ,מסתתר,518,כסאו,אתבש,False
סמוטריץ,מסתתר,518,ובא וישב על כסאי,גדול,False
סמוטריץ,מסתתר,518,מיועד למשיח,גדול,False
סמוטריץ,מסתתר,518,בן,מילוי,False
סמוטריץ,מסתתר,518,כח,מילוי,False
סמוטריץ,מסתתר,518,העולם יכיר מלך מלכי המלכים,מסתתר,False
סמוטריץ,מסתתר,518,יסורים,מסתתר,True
סמוטריץ,מסתתר,518,נברא בחכמה,מסתתר,False
סמוטריץ,מסתתר,518,צירי הגאולה,מסתתר,False
סמוטריץ,מסתתר,518,רפואה שלמה,מסתתר,True
סמוטריץ,מסתתר,518,עבד לך,קדמי,False
סמוטריץ,מסתתר,518,מיועד למשיח,רגיל,False
סמוטריץ,מסתתר,518,פני משיחך,רגיל,False
סמוטריץ,מסתתר,518,תן לי כח,רגיל,False
סמוטריץ,אלבם,602,בוא היום,אלבם,False
סמוטריץ,אלבם,602,המשיח בו,אלבם,False
סמוטריץ,אלבם,602,שמחה רבה שמחה רבה,אלבם,False
סמוטריץ,אלבם,602,אהרן חי,אתבש,False
סמוטריץ,אלבם,602,נדרים סייג לפרישות,אתבש,False
סמוטריץ,אלבם,602,שאול חי,אתבש,False
סמוטריץ,אלבם,602,צמח,מילוי,False
סמוטריץ,אלבם,602,אלמוג כהן במלכות,מסתתר,False
סמוטריץ,אלבם,602,דוד תדר גבוה,מסתתר,False
סמוטריץ,אלבם,602,מלכות נצח בזמן הזה,מסתתר,False
סמוטריץ,גדול,1225,דויד השביעי,אלבם,False
סמוטריץ,גדול,1225,אותי בראת,אתבש,False
סמוטריץ,גדול,1225,במוצאי שביעית,אתבש,False
סמוטריץ,גדול,1225,מחשבה טובה מצרפה למעשה,אתבש,False
סמוטריץ,גדול,1225,שלשים ווששה יום להתגלות צמח דוד,אתבש,False
סמוטריץ,גדול,1225,כסא דוד תכין,גדול,False
סמוטריץ,גדול,1225,הנצחון שלי,מילוי,False
סמוטריץ,גדול,1225,יבוא בימינו,מילוי,False
סמוטריץ,גדול,1225,תשובה,מילוי,True
סמוטריץ,גדול,1225,זקן בא בימים,קדמי,False
סמוטריץ,גדול,1225,ערל,קדמי,False
סמוטריץ,גדול,1225,צפע,קדמי,False
סמוטריץ,מילוי,1275,קץ ישמעאל קץ אדום בימינו,אלבם,False
סמוטריץ,מילוי,1275,תבל רגזה ותרעש הארץ,אתבש,False
סמוטריץ,מילוי,1275,תֵּבֵל רָגְזָה וַתִּרְעַשׁ הָאָרֶץ,אתבש,False
סמוטריץ,מילוי,1275,מלחמת דת בפאריס,גדול,False
סמוטריץ,מילוי,1275,סוף הדת,גדול,False
סמוטריץ,מילוי,1275,פתאום יבוא,מילוי,False
סמוטריץ,מילוי,1275,מאה ארבעים ושמונה,מסתתר,False
סמוטריץ,מילוי,1275,כביש אחד,קדמי,False
סמוטריץ,קדמי,1811,אין עוד מלבדו אפס זולתו,אתבש,False
סמוטריץ,קדמי,1811,לחפש משיח,מילוי,False
סנדלפון,סידורי,82,משה,אלבם,True
סנדלפון,סידורי,82,נהר,אלבם,True
סנדלפון,סידורי,82,רחמן,אתבש,False
סנדלפון,סידורי,82,שכנתי,אתבש,False
סנדלפון,סידורי,82,שָׁכַנְתִּי,אתבש,False
סנדלפון,סידורי,82,דויד ואליהו,גדול,False
סנדלפון,סידורי,82,מאוהב ביהוה,גדול,False
סנדלפון,סידורי,82,עזה,גדול,True
סנדלפון,סידורי,82,צמח,מסתתר,False
סנדלפון,סידורי,82,אבקר בהיכל,סידורי,False
סנדלפון,סידורי,82,אמת ויציב,סידורי,False
סנדלפון,סידורי,82,אני המשיח,סידורי,False
סנדלפון,סידורי,82,אשר חטא לי,סידורי,False
סנדלפון,סידורי,82,בהיסח דעת,סידורי,False
סנדלפון,סידורי,82,גוש הימין,סידורי,False
סנדלפון,סידורי,82,דויד עבדך אני,סידורי,False
סנדלפון,סידורי,82,דיקטטורה,סידורי,False
סנדלפון,סידורי,82,דרגת הנבואה,סידורי,False
סנדלפון,סידורי,82,הרוח שלי,סידורי,False
סנדלפון,סידורי,82,והאיש משה,סידורי,False
סנדלפון,סידורי,82,יהוה ימליך,סידורי,False
סנדלפון,סידורי,82,ירושלם,סידורי,False
סנדלפון,סידורי,82,לא זכו בעתה,סידורי,False
סנדלפון,סידורי,82,מימד חמש,סידורי,False
סנדלפון,סידורי,82,מעבר יבק,סידורי,False
סנדלפון,סידורי,82,מערכת,סידורי,False
סנדלפון,סידורי,82,משיח בן דוד,סידורי,False
סנדלפון,סידורי,82,משיחינו,סידורי,False
סנדלפון,סידורי,82,מתי אמלך,סידורי,False
סנדלפון,סידורי,82,נבצרות,סידורי,False
סנדלפון,סידורי,82,נחלת הויה,סידורי,False
סנדלפון,סידורי,82,נעים בגאולה,סידורי,False
סנדלפון,סידורי,82,עמי לא ידע,סידורי,False
סנדלפון,סידורי,82,עצת יהוה,סידורי,False
סנדלפון,סידורי,82,קרשת,סידורי,False
סנדלפון,סידורי,82,ראש שנה,סידורי,False
סנדלפון,סידורי,82,תפארת,סידורי,True
סנדלפון,סידורי,82,תשובה מאהבה,סידורי,False
סנדלפון,סידורי,82,חטא,קדמי,True
סנדלפון,סידורי,82,דויד ואליהו,רגיל,False
סנדלפון,סידורי,82,מאוהב ביהוה,רגיל,False
סנדלפון,סידורי,82,עזה,רגיל,True
סנדלפון,אלבם,157,השפלה,אלבם,False
סנדלפון,אלבם,157,חוסן,אתבש,True
סנדלפון,אלבם,157,חמש סלעים,אתבש,False
סנדלפון,אלבם,157,כף הקלע,אתבש,False
סנדלפון,אלבם,157,מידע,אתבש,True
סנדלפון,אלבם,157,תפילה,אתבש,True
סנדלפון,אלבם,157,אני סוד יהוה,גדול,False
סנדלפון,אלבם,157,נקבה,גדול,False
סנדלפון,אלבם,157,קול יהו,גדול,False
סנדלפון,אלבם,157,גל,מילוי,False
סנדלפון,אלבם,157,אין עוד מלבדו,מסתתר,False
סנדלפון,אלבם,157,אמשיך את מלכות דוד,סידורי,False
סנדלפון,אלבם,157,אני שרש דויד אתבש,סידורי,False
סנדלפון,אלבם,157,גאולת ישראל בחודש הבא,סידורי,False
סנדלפון,אלבם,157,דינים מילוי דמילוי,סידורי,False
סנדלפון,אלבם,157,התגלות יהוה בעת ההיא,סידורי,False
סנדלפון,אלבם,157,וטהר לבנו לעבדך באמת,סידורי,False
סנדלפון,אלבם,157,כתר מלכות בן דויד,סידורי,False
סנדלפון,אלבם,157,מלך המשיח תשפד,סידורי,False
סנדלפון,אלבם,157,מלכות נצח בזמן הזה,סידורי,False
סנדלפון,אלבם,157,מספר סימן רמז,סידורי,False
סנדלפון,אלבם,157,מקדשך ירד בימינו,סידורי,False
סנדלפון,אלבם,157,פשט רמז דרש סוד,סידורי,False
סנדלפון,אלבם,157,"פשט, רמז,דרש, סוד",סידורי,False
סנדלפון,אלבם,157,צומח למלך ישראל,סידורי,False
סנדלפון,אלבם,157,רבי חסידות חסידים,סידורי,False
סנדלפון,אלבם,157,שער נון לילית,סידורי,False
סנדלפון,אלבם,157,תדר המשיח האחרון,סידורי,False
סנדלפון,אלבם,157,אני סוד יהוה,רגיל,False
סנדלפון,אלבם,157,אני עבדך,רגיל,False
סנדלפון,אלבם,157,נקבה,רגיל,False
סנדלפון,אלבם,157,קול יהו,רגיל,False
סנדלפון,אתבש,232,חברון,אלבם,True
סנדלפון,אתבש,232,קשור לה בעצם,אלבם,False
סנדלפון,אתבש,232,ראש הנחש,אלבם,False
סנדלפון,אתבש,232,הצניעות,אתבש,False
סנדלפון,אתבש,232,הַצְּנִיעוּת,אתבש,False
סנדלפון,אתבש,232,חשוך לי,אתבש,False
סנדלפון,אתבש,232,מימד חמש,אתבש,False
סנדלפון,אתבש,232,שמרים לכל עמו,אתבש,False
סנדלפון,אתבש,232,גילוי אין סוף,מסתתר,False
סנדלפון,אתבש,232,חי על הקצה,מסתתר,False
סנדלפון,אתבש,232,צבע לבן,מסתתר,False
סנדלפון,אתבש,232,אבו מאזן הרשות הפלסטינית,סידורי,False
סנדלפון,אתבש,232,מלכות לכות כות ות ת דוד וד ד,סידורי,False
סנדלפון,אתבש,232,משבר מניות עולמי = ריבוע,סידורי,False
סנדלפון,אתבש,232,אלול,קדמי,True
סנדלפון,אתבש,232,גוג ומגוג,קדמי,False
סנדלפון,מסתתר,250,חודש,אלבם,True
סנדלפון,מסתתר,250,מפתח לגן עדן,אלבם,False
סנדלפון,מסתתר,250,קורונה,אלבם,True
סנדלפון,מסתתר,250,לימוד,אתבש,False
סנדלפון,מסתתר,250,מטולה,אתבש,False
סנדלפון,מסתתר,250,מסלול משיח,אתבש,False
סנדלפון,מסתתר,250,נשמת מנחם מנדל,אתבש,False
סנדלפון,מסתתר,250,מספר סימן,מסתתר,False
סנדלפון,מסתתר,250,נפש,מסתתר,True
סנדלפון,מסתתר,250,קרן,מסתתר,False
סנדלפון,מסתתר,250,התגלות אליהו הנביא בעשירי בטבת,סידורי,False
סנדלפון,מסתתר,250,זוהי שנת ביאתי לגאולת ישראל,סידורי,False
סנדלפון,מסתתר,250,מלכות דוד בן ישי בטו ניסן השנה,סידורי,False
סנדלפון,מסתתר,250,סלין לאה מלכת ישראל האחרונה,סידורי,False
סנדלפון,מסתתר,250,ציון במשפט תפדה ושביה בצדקה,סידורי,False
סנדלפון,מסתתר,250,היכל,קדמי,True
סנדלפון,רגיל,280,הצדק בעתה,אלבם,False
סנדלפון,רגיל,280,דוד,אתבש,True
סנדלפון,רגיל,280,כדור בדולח,גדול,False
סנדלפון,רגיל,280,אלוקים הוא טוב,מסתתר,False
סנדלפון,רגיל,280,אתה מלך מלכי המלכים הקדוש ברוך הוא,סידורי,False
סנדלפון,רגיל,280,אתה מלך מלכי המלכים הקדוש ברוך הוא,סידורי,False
סנדלפון,רגיל,280,אתה תחזיר את המלוכה לבית ישראל,סידורי,False
סנדלפון,רגיל,280,הנני שולח אותך לגאול את עם ישראל,סידורי,False
סנדלפון,רגיל,280,כדור הארץ מסתובב במהירות זו בשעה,סידורי,False
סנדלפון,רגיל,280,כתפוח בעצי היער כן דודי בין הבנים,סידורי,False
סנדלפון,רגיל,280,כְּתַפּוּחַ בַּעֲצֵי הַיַּעַר כֵּן דּוֹדִי בֵּין הַבָּנִים,סידורי,False
סנדלפון,רגיל,280,קריסת הכלכלה העולמית - ריבוע,סידורי,False
סנדלפון,רגיל,280,רוח אלהים מרחפת על פני השליח,סידורי,False
סנדלפון,רגיל,280,חזון,קדמי,False
סנדלפון,רגיל,280,לילה,קדמי,True
סנדלפון,רגיל,280,מי יבוא,קדמי,False
סנדלפון,רגיל,280,כדור בדולח,רגיל,False
סנדלפון,רגיל,280,נבחרך,רגיל,False
סנדלפון,גדול,930,יהיה אחד,אלבם,False
סנדלפון,גדול,930,יצמח קרן לדויד,אלבם,False
סנדלפון,גדול,930,המלחמה תיפתח מדעאש מסתתר,אתבש,False
סנדלפון,גדול,930,ועל יהוה יזעף לבו,אתבש,False
סנדלפון,גדול,930,מובילאיי,אתבש,False
סנדלפון,גדול,930,אובאמה פוטין גוג ומגוג,גדול,False
סנדלפון,גדול,930,תמיר מילר,גדול,False
סנדלפון,גדול,930,חתול,מילוי,False
סנדלפון,גדול,930,שש ארבע ארבע,מסתתר,False
סנדלפון,גדול,930,תהילה על תהילה,מסתתר,False
סנדלפון,גדול,930,עת גאולתך,רגיל,False
סנדלפון,גדול,930,תמיר מילר,רגיל,False
סנדלפון,מילוי,943,מלכות צדק בזמן הזה,אלבם,False
סנדלפון,מילוי,943,צומח למלך ישראל,אלבם,False
סנדלפון,מילוי,943,אהבת משיחי,אתבש,False
סנדלפון,מילוי,943,אוריאל,אתבש,True
סנדלפון,מילוי,943,ביאת המשיח,אתבש,False
סנדלפון,מילוי,943,היא מחשבתי,אתבש,False
סנדלפון,מילוי,943,התגלות אלהית,אתבש,False
סנדלפון,מילוי,943,יד אדר ב,אתבש,False
סנדלפון,מילוי,943,מלכות ישראל בעלם,אתבש,False
סנדלפון,מילוי,943,פרה אדמה תמימה עשירית,אתבש,False
סנדלפון,מילוי,943,אלחם בברק,גדול,False
סנדלפון,מילוי,943,אהבתי לך לעולם,מסתתר,False
סנדלפון,מילוי,943,אליהו יתגלה אלי,מסתתר,False
סנדלפון,מילוי,943,הוא אלהים משולש,מסתתר,False
סנדלפון,מילוי,943,העולם יופתע בזמן הזה,מסתתר,False
סנדלפון,מילוי,943,תם ולא נשלם,מסתתר,False
סנדלפון,קדמי,1186,השכינה הקדשה בזמן הזה,אתבש,False
סנדלפון,קדמי,1186,היום יעמיד במשפט,גדול,False
סנדלפון,קדמי,1186,סוד הגלות,מילוי,False
סנדלפון,קדמי,1186,פסגת האש,מילוי,False
סנדלפון,קדמי,1186,בגדי תפארתך,מסתתר,False
סנדלפון,קדמי,1186,בושה בושה,מסתתר,False
סנדלפון,קדמי,1186,הוא בן דויד בימינו מילוי,קדמי,False
סנדלפון,קדמי,1186,צפן חי,קדמי,False
סנדלפון,קדמי,1186,שיח,קדמי,False
סנדלפון,קדמי,1186,עד כי יבא שילה אחרית הימים,רגיל,False
סנדלפון,קדמי,1186,שרש דוד בן ישי,רגיל,False
עולם הבא,סידורי,55,מסתתר,אלבם,False
עולם הבא,סידורי,55,צים,אתבש,False
עולם הבא,סידורי,55,דנא,גדול,True
עולם הבא,סידורי,55,הגל הזה,גדול,False
עולם הבא,סידורי,55,אליהו,מסתתר,True
עולם הבא,סידורי,55,אליהו ק,מסתתר,False
עולם הבא,סידורי,55,גילוי,מסתתר,True
עולם הבא,סידורי,55,המלך,מסתתר,False
עולם הבא,סידורי,55,עץ החיים,מסתתר,True
עולם הבא,סידורי,55,אביתר,סידורי,False
עולם הבא,סידורי,55,אעבודך באהבה,סידורי,False
עולם הבא,סידורי,55,אעבודך באהבה,סידורי,False
עולם הבא,סידורי,55,בימינו,סידורי,False
עולם הבא,סידורי,55,בשנה הבאה,סידורי,False
עולם הבא,סידורי,55,גאולתך,סידורי,False
עולם הבא,סידורי,55,גוג יעלה,סידורי,False
עולם הבא,סידורי,55,דוד המלך,סידורי,False
עולם הבא,סידורי,55,הריון,סידורי,False
עולם הבא,סידורי,55,השכמה,סידורי,False
עולם הבא,סידורי,55,זרימה,סידורי,False
עולם הבא,סידורי,55,חסד דין,סידורי,False
עולם הבא,סידורי,55,יהוה אדני,סידורי,False
עולם הבא,סידורי,55,יוד בטבת,סידורי,False
עולם הבא,סידורי,55,יצחק,סידורי,True
עולם הבא,סידורי,55,כסא הכבוד,סידורי,True
עולם הבא,סידורי,55,מאוהב ביהוה,סידורי,False
עולם הבא,סידורי,55,מעשה,סידורי,False
עולם הבא,סידורי,55,משיח בא,סידורי,False
עולם הבא,סידורי,55,נבחרך,סידורי,False
עולם הבא,סידורי,55,נשר,סידורי,True
עולם הבא,סידורי,55,קבלת,סידורי,False
עולם הבא,סידורי,55,קדושה,סידורי,True
עולם הבא,סידורי,55,קץ הדאגה,סידורי,False
עולם הבא,סידורי,55,קרבן,סידורי,True
עולם הבא,סידורי,55,ראמש,סידורי,False
עולם הבא,סידורי,55,רחמן,סידורי,False
עולם הבא,סידורי,55,רכבת,סידורי,False
עולם הבא,סידורי,55,רפיח,סידורי,False
עולם הבא,סידורי,55,שם י ה ו,סידורי,False
עולם הבא,סידורי,55,שמש,סידורי,True
עולם הבא,סידורי,55,תמר,סידורי,True
עולם הבא,סידורי,55,זוג,קדמי,False
עולם הבא,סידורי,55,י,קדמי,False
עולם הבא,סידורי,55,דנא,רגיל,True
עולם הבא,סידורי,55,הגל הזה,רגיל,False
עולם הבא,מסתתר,102,חלל,אלבם,True
עולם הבא,מסתתר,102,משה,אתבש,True
עולם הבא,מסתתר,102,משכיל,אתבש,False
עולם הבא,מסתתר,102,מתקפות,אתבש,False
עולם הבא,מסתתר,102,נהר,אתבש,True
עולם הבא,מסתתר,102,שיח,אתבש,False
עולם הבא,מסתתר,102,אמונה,גדול,True
עולם הבא,מסתתר,102,אני בדיחה,מסתתר,False
עולם הבא,מסתתר,102,כח קפלן,מסתתר,False
עולם הבא,מסתתר,102,מידע,מסתתר,True
עולם הבא,מסתתר,102,פעמיים חי,מסתתר,False
עולם הבא,מסתתר,102,פעמים חי,מסתתר,False
עולם הבא,מסתתר,102,צמח מלך,מסתתר,False
עולם הבא,מסתתר,102,אמונה תמימה,סידורי,False
עולם הבא,מסתתר,102,ארץ טובה ורחבה,סידורי,False
עולם הבא,מסתתר,102,אתם חשבתם,סידורי,False
עולם הבא,מסתתר,102,בושה בושה בושה,סידורי,False
עולם הבא,מסתתר,102,גאלת ישראל,סידורי,False
עולם הבא,מסתתר,102,דעת עמלק,סידורי,False
עולם הבא,מסתתר,102,דעת שקר,סידורי,False
עולם הבא,מסתתר,102,ההסכם יחתם,סידורי,False
עולם הבא,מסתתר,102,המגפה השקטה,סידורי,False
עולם הבא,מסתתר,102,המשיח רגיל,סידורי,False
עולם הבא,מסתתר,102,זמן גאולתכם,סידורי,False
עולם הבא,מסתתר,102,חולי לילית,סידורי,False
עולם הבא,מסתתר,102,יעקב יקבל וו,סידורי,False
עולם הבא,מסתתר,102,כבודו מלא עולם,סידורי,False
עולם הבא,מסתתר,102,כי עפר אתה,סידורי,False
עולם הבא,מסתתר,102,מי אור העולם,סידורי,False
עולם הבא,מסתתר,102,מימד חמישי,סידורי,False
עולם הבא,מסתתר,102,מירב מיכאלי,סידורי,False
עולם הבא,מסתתר,102,סוד עצם הלוז,סידורי,False
עולם הבא,מסתתר,102,צמח דוד הנבחר,סידורי,False
עולם הבא,מסתתר,102,שבע השנים,סידורי,False
עולם הבא,מסתתר,102,שבעים שנה,סידורי,False
עולם הבא,מסתתר,102,שקר ואמת,סידורי,False
עולם הבא,מסתתר,102,אמונה,רגיל,True
עולם הבא,מסתתר,102,מבין,רגיל,False
עולם הבא,רגיל,154,שרפת חמץ,אלבם,False
עולם הבא,רגיל,154,מם של משיח,אתבש,False
עולם הבא,רגיל,154,חוק הגאולה,מסתתר,False
עולם הבא,רגיל,154,חסד דין,מסתתר,False
עולם הבא,רגיל,154,לועזי,מסתתר,False
עולם הבא,רגיל,154,מי עבדו בזמן הזה,מסתתר,False
עולם הבא,רגיל,154,צמח דוד כאן,מסתתר,False
עולם הבא,רגיל,154,אנצח במלחמת גוג ומגוג,סידורי,False
עולם הבא,רגיל,154,אתה דוד בן ישי בימינו,סידורי,False
עולם הבא,רגיל,154,ביאה שניה של ישוע,סידורי,False
עולם הבא,רגיל,154,בימינו בזמן הזה אתבש,סידורי,False
עולם הבא,רגיל,154,בלבוש הודי מסורתי,סידורי,False
עולם הבא,רגיל,154,במוצאי שביעת בן דוד בא,סידורי,False
עולם הבא,רגיל,154,דויד בן ישי חי בימינו,סידורי,False
עולם הבא,רגיל,154,דמות אריה איש גיבור,סידורי,False
עולם הבא,רגיל,154,המלחמה תחל בסכות,סידורי,False
עולם הבא,רגיל,154,התגלות הויה ומשיח,סידורי,False
עולם הבא,רגיל,154,התגלות יהוה ומשיח,סידורי,False
עולם הבא,רגיל,154,וארבע מאות איש עמו,סידורי,False
עולם הבא,רגיל,154,חיי העולם הבא בעולם הזה,סידורי,False
עולם הבא,רגיל,154,מי מצפה לאליהו הנביא,סידורי,False
עולם הבא,רגיל,154,מלך העולם בישראל,סידורי,False
עולם הבא,רגיל,154,מלכותך לעלם ועד,סידורי,False
עולם הבא,רגיל,154,נשמת משה בעתה,סידורי,False
עולם הבא,רגיל,154,סוף כל סוף בימינו,סידורי,False
עולם הבא,רגיל,154,עמלק מלק לק ק,סידורי,False
עולם הבא,רגיל,154,עת המקדש האחרון,סידורי,False
עולם הבא,רגיל,154,פרצת צרפת,סידורי,False
עולם הבא,רגיל,154,צמח בעז ורות המאביה,סידורי,False
עולם הבא,רגיל,154,קץ הרשע בימינו,סידורי,False
עולם הבא,רגיל,154,שלושים ושלושה,סידורי,False
עולם הבא,רגיל,154,תולה ארץ על בלימה,סידורי,False
עולם הבא,רגיל,154,גואלו,קדמי,False
עולם הבא,רגיל,154,גוג מלך מגוג,רגיל,False
עולם הבא,אלבם,228,חרון אף,אלבם,False
עולם הבא,אלבם,228,קדושה,אלבם,True
עולם הבא,אלבם,228,יסוד,אתבש,True
עולם הבא,אלבם,228,מפלת דמשק לפני,אתבש,False
עולם הבא,אלבם,228,איה מקום כבודו,מסתתר,False
עולם הבא,אלבם,228,אַיֵּה מְקוֹם כְּבוֹדוֹ,מסתתר,False
עולם הבא,אלבם,228,להאיר,מסתתר,False
עולם הבא,אלבם,228,ליאור,מסתתר,False
עולם הבא,אלבם,228,עולם פנימי,מסתתר,False
עולם הבא,אלבם,228,רפאל,מסתתר,True
עולם הבא,אלבם,228,ביאת אליהו באלפים חמש עשרה,סידורי,False
עולם הבא,אלבם,228,יום הולדתו של ראש הממשלה,סידורי,False
עולם הבא,אלבם,228,ישאר בשלטון עד ביאת המשיח,סידורי,False
עולם הבא,אלבם,228,נפילת העיר דמשק בעתה,סידורי,False
עולם הבא,אלבם,228,עץ חיים,רגיל,False
עולם הבא,אלבם,228,צמח מלך,רגיל,False
עולם הבא,קדמי,615,זמן יהוה,אלבם,False
עולם הבא,קדמי,615,שמיני,אלבם,False
עולם הבא,קדמי,615,במהרה בימינו,מסתתר,False
עולם הבא,קדמי,615,המלכות בימינו,מסתתר,False
עולם הבא,קדמי,615,השמים,מסתתר,False
