id,phrase,source,corpus_role,primary_confidence,display_recommendation,world_theme,research_package_cluster,research_package_availability,research_package_sensitivity,source_claim_rule,method_mention_type,method_claim_status,method_claim_reason,candidate_method_dependency,historical_method_convention,numeric_word_category,numeric_word_value,numeric_instruction_suffix,landmark_target_flag,year_hebrew,year_gregorian,yeartime_category,temporal_expression_flag,normalization_state,duplicate_flag,garbage_broken_flag,ambiguity_unresolved_flag,conflict_detail
37f14782-5c96-4a65-9ba8-11bb78b420d3,שער נון התשפו,גלריית סוד1820 - עדכון 23/4/2026,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:גלריית סוד1820 - עדכון 23/4/2026,,,,,,,,,,"תשפ""ו (5786)",,year_in_phrase,yes,True,,,,
2524b181-f562-423d-a341-3f8250f04996,שאגת הארי,מבצע שאגת הארי - גלריית סוד1820,research_package,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:מבצע שאגת הארי - גלריית סוד1820,,,,,,,,,,"תשפ""ו (פורים תשפ""ו, מוזכר ב-notes)",2026,event_year,yes,True,,,,
c9cb6c8a-ed3f-4fa3-9266-a370afaa7b82,התחלת הגאולה,manual,public_core,medium,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:manual,,,,,,,,,,,,,,True,,,,
d2ad1a08-7093-4875-b684-173d1d102938,חד קרן,wp_id:29256,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:29256,,,,,,,,,,,,,,True,,,,
5f6d987b-b9ef-4513-9716-88e5f03535f1,צמח דוד,wp_id:20584,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:20584,,,,,,,,,,,,,,True,,,,
a0b3d0f6-bdac-4fe8-acf8-9b73c01c412b,יציאה מהסגר,wp_id:20584,research_package,medium,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:wp_id:20584,,,,,,,,,,,,,,True,,,,
f8634de9-9716-4355-a536-dbe213357539,הוציאה ממסגר,wp_id:20584,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:20584,,,,,,,,,,,,,,True,,,,
034b34b9-cbac-46ef-a45a-9d37d62fe9c0,נרגן מפריד אלוף,wp_id:20584,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:20584,,,,,,,,,,,,,,True,,,,
f2cb733e-2974-4199-8df4-6ea6150c6dc8,תדר המשיח האחרון,גלריית סוד1820 - התגלות=1237,research_package,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:גלריית סוד1820 - התגלות=1237,,,,,,,,,,,,,,True,,,,
2ae054d1-9dfd-4a9d-be71-48ac93591aeb,חמת אש,wp_id:29256,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:29256,,,,,,,,,,,,,,True,,,,
4067b32d-fddd-4794-b853-3c00f1a55dec,מספר סימן רמז,wp_id:23886,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:23886,,,,,,,,,,,,,,True,,,,
dad7389b-01a0-44fd-9d73-b6e71617a478,פתאם יבוא,wp_id:23886,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:23886,,,,,,,,,,,,,,True,,,,
99601c5e-68e7-43f4-8a1b-086fbe2f1c27,מספר סימן,wp_id:23886,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:23886,,,,,,,,,,,,,,True,,,,
9fcc9af7-b77d-425f-bbde-55cf1429bd31,רמז פלא,wp_id:23886,research_package,medium,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:wp_id:23886,,,,,,,,,,,,,,True,,,,
1b702d00-047e-4fb0-8837-e998960e09d8,יהוה אחד,זכריה יד:ט — ביום ההוא יהיה יהוה אחד ושמו אחד,public_core,high,eligible via existing lens (per corpus_role),,,,,rule:זכריה יד:ט — ביום ההוא יהיה יהוה אחד ושמו אחד,,,,,,ambiguous,,,,,,,,True,,,,
0c639f38-6e22-46f8-988d-60e3a3883513,יאיר לפיד,auto:תיעוד אירועים wp27754,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27754,,,,,,,,,,,,,,True,,,,
31b70744-7f10-4942-96de-365905b8f668,חרון אף,auto:תיעוד אירועים wp27754,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27754,,,,,,,,,,,,,,True,,,,
1c7d22c3-6b5f-4f63-89a7-8fb70a6b66a2,שלום רב,auto:תיעוד אירועים wp27754,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27754,,,,,,,,,,,,,,True,,,,
6bc607bc-a98f-440a-b203-ca3b2735962a,שבעת ימי המילואים,auto:תיעוד אירועים wp27754,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27754,,,,,,mixed_numeric_phrase,,,,,,,,True,,,,
831705aa-3d6a-4929-94ef-094885d22b43,יחיד ורבים הלכה,auto:תיעוד אירועים wp32380,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp32380,,,,,,,,,,,,,,True,,,,
f8e2aaba-11f8-4bff-adfb-33235cde2aee,קץ גרעין איראן,auto:תיעוד אירועים wp35827,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp35827,,,,,,,,,,,,,,True,,,,
94e9811c-caea-40dc-9913-ccd8f58267d7,טורקיה יון,auto:תיעוד אירועים wp11588,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp11588,,,,,,,,,,,,,,True,,,,
694f5920-9f68-44a2-9e06-bd1f68efcaf3,שלושים ושלושה,auto:תיעוד אירועים wp16571,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp16571,,,,,,numeric_quantity,33,,,,,,,True,,,,
216bbc81-b069-4b87-b6f9-a882c4df7c8b,מנוע ראשי לא עבד,auto:תיעוד אירועים wp16702,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp16702,,,,,,,,,,,,,,True,,,,
a5cc40e5-085c-41f0-a1af-9dfc294db0a1,אלף ארבעים וארבע,auto:תיעוד אירועים wp19647,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp19647,,,,,,numeric_quantity,1044,,,,,,,True,,,,
dcc43bbe-2b9e-4385-b5dd-4b7991912693,כביש אחד,auto:תיעוד אירועים wp19647,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp19647,,,,,,mixed_numeric_phrase,,,,,,,,True,,,,
4a8118bc-e8ba-4e02-ad1f-95210bcea2de,גשר אלנבי,auto:תיעוד אירועים wp19647,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp19647,,,,,,,,,,,,,,True,,,,
ee8e9349-d75a-4f13-af9d-690263f9d3da,אריה מכלוף דרעי,auto:תיעוד אירועים wp21354,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp21354,,,,,,,,,,,,,,True,,,,
66dd4365-469e-4b94-be41-66b498de4161,נפתלי בנט,auto:תיעוד אירועים wp26523,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp26523,,,,,,,,,,,,,,True,,,,
7f9e8404-2774-4a30-9efd-f244f4b0855e,שר התורה,auto:תיעוד אירועים wp26762,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp26762,,,,,,,,,,,,,,True,,,,
98a1e3be-aaaf-47d2-b3a3-087f8a5ed66a,ארבע עשרה תינוקות,auto:תיעוד אירועים wp27374,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27374,,,,,,mixed_numeric_phrase,,,,,,,,True,,,,
1bf2f73a-50c7-4f64-90df-b7cbb64c6e77,מקנה לוט,auto:תיעוד אירועים wp27754,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27754,,,,,,,,,,,,,,True,,,,
047bed84-b6d2-41b2-a53c-89806c22159b,ואם הימין,auto:תיעוד אירועים wp27754,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27754,,,,,,,,,,,,,,True,,,,
8bf2a4d1-d0ec-4298-9355-0b9eed267d9e,גם זו לטובה,auto:תיעוד אירועים wp28247,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp28247,,,,,,,,,,,,,,True,,,,
4557e3c1-5930-41b8-adc7-a8ec8dc9db56,גן עדן,wp_id:36710,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:36710,,,,,,,,,,,,,,True,,,,
bea9262d-f13a-4802-be7a-a6627ce7372a,בשערי צדק,auto:תיעוד אירועים wp27374,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27374,,,,,,,,,,,,,,True,,,,
7f260ea7-b584-4648-a1cb-433ad9675fbb,מוצאי שביעית,auto:תיעוד אירועים wp21354,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp21354,,,,,,,,,,,,,,True,,,,
c8b9185c-e465-4888-b421-84589d263bf8,תעלת לדה,auto:תיעוד אירועים wp21354,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp21354,,,,,,,,,,,,,,True,,,,
a5cab0fd-3d12-4b76-8c6b-58281522b494,קטאר דוחה,auto:תיעוד אירועים wp28247,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp28247,,,,,,,,,,,,,,True,,,,
a9780035-fa64-4d93-ad61-7508a0038491,בן אוני,auto:תיעוד אירועים wp32380,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp32380,,,,,,,,,,,,,,True,,,,
a403a642-5572-4fd2-a72c-fb7a9abf382f,שרה נתניהו,auto:תיעוד אירועים wp33462,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp33462,,,,,,,,,,,,,,True,,,,
a71ca8ae-bbb4-447a-a8ee-b3ab12024eeb,כטבם צימד שלוש,auto:תיעוד אירועים wp33462,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp33462,,,,,,mixed_numeric_phrase,,,,,,,,True,,,,
0f976414-bddd-49c9-98b7-f3f1f10765b0,בתי זיקוק לנפט חודיידה,auto:תיעוד אירועים wp33462,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp33462,,,,,,,,,,,,,,True,,,,
ec85d68d-ed76-4952-9bcf-76dc112da35b,הקטן יהיה,auto:תיעוד אירועים wp36103,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp36103,,,,,,,,,,,,,,True,,,,
f0ea34e7-3178-4c0c-92b8-97813301c681,המטריקס,ai,thematic_corpus,medium,eligible via existing lens (per corpus_role),,,,,rule:ai,,,,,,,,,,,,,,False,,,,
bb0a10eb-1c90-43ab-9c44-add74b9605af,ניאו,ai,thematic_corpus,medium,eligible via existing lens (per corpus_role),,,,,rule:ai,,,,,,,,,,,,,,False,,,,
6cc53173-af06-43e4-88b8-b18f59782afb,ליהודה נחשון בן עמינדב,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,False,,,,
34c87867-f472-47b2-af8c-894cb3ba5104,את הפסח בארבעה עשר,community,research_package,medium,eligible via existing lens (per corpus_role),,none,deep_research,unverified_community,rule:community,,,,,,mixed_numeric_phrase,,,,,,,,False,,,,
91f953a1-e672-4c3a-a9f1-29140532d9d6,שבע יפול צדיק,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,mixed_numeric_phrase,,,,,,,,False,,,,
0c958aa2-4881-4bb5-a0f9-e7700f97e96a,נתניהו אחרון,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,False,,,,
5bc730d9-7147-457d-b54a-526e322631fa,זולתי כלב בן יפנה,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,False,,,,
d6681fc3-ee83-4742-8daf-fa303b9e2225,נשיא דונאלד טראמפ,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,False,,,,
1009b0d6-db6a-47ea-86da-06d4478cdddf,ועתיק יומין,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,False,,,,
2fb5ef6d-ad2f-442b-ba8e-dd11fde84b7b,אין לך בושה,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,False,,,,
4b363eac-d83a-4845-b6d9-bcefa737b06c,מישהוא היה צריך,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,False,,,,
77b296e8-81f6-47d2-b69c-783fa617ca0e,והצליח אשר שלחתיו,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,True,,,,
ac4b0770-4dd7-41c6-84cd-529309160ada,בבלי וירושלמי,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,True,,,,
4328991e-d09c-476d-9cd8-a27164500a6d,חמה מנרתיקה,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,,,,,True,,,,
ede5fb4c-00b7-4b6b-b60a-ae0542a428e6,ניצוץ האדם הראשון,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,,,,,True,,,,
abfcc7ca-f7d6-4124-a978-c417ab9dbc15,ודודי לי,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,,,,,True,,,,
50c1e39d-ead6-458f-845d-18fcc9c7ceef,אני לדודי,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,,,,,True,,,,
7ce1e2e7-b58e-4595-954c-484e8d29cdd4,בצלם אלהים ברא אתו,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,,,,,True,,,,
eb6113fd-b675-4f18-a94e-fea1bdf1586a,צפון ברך הלל נרצה,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,,,,,True,,,,
9505fa98-c614-4b70-a93d-052d44ec5194,אלול התשפו,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,"תשפ""ו (5786)",,year_in_phrase,yes,True,,,,
fde27be6-0362-4287-9ffe-12dc839f841d,החזרת העולם למוטב,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,,,,,True,,,,
9756f1e7-db64-4656-a5e2-c2d5b4b48776,יהוה מלך גאות לבש,chiddush,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:chiddush,,,,,,,,,,,,,,True,,,,
a598b1eb-9f13-45a4-abdc-e866e4748c12,זבח לאלהים תודה ושלם לעליון נדריך,community,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:community,,,,,,,,,,,,,,False,,,,
bbfacbd7-2b28-4b25-937c-554ca21dd9b2,ימנו בנימין זלקה נדקר למוות ביום העצמאות עח מדינת ישראל,ai,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:ai,,,,,,,,,,,,,,False,,,,
dff490db-a631-4cbd-9142-b04bba490317,פיתוח עצמאות,manual,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:manual,,,,,,,,,,,,,,True,,,,
f5b85e9c-0439-469f-a89f-8c96de48cafb,מספר שמות יהוה בכל התורה,golden_seed_v1,public_core,high,eligible via existing lens (per corpus_role),,,,,rule:golden_seed_v1,,,,,,,,,,,,,,True,,,,
63672edb-0928-4165-9e6b-1cccdfa7a2d4,הנני עשה חדשה עתה תצמח,אוצרות הגילוי · צוריאל,public_core,high,eligible via existing lens (per corpus_role),,otzarot_hagilui_1820,public_core,normal,rule:אוצרות הגילוי · צוריאל,,,,,,,,,,,,,,True,,,,
d1e2eaec-d0e0-4bf9-91d7-4f044cec53a6,פרס תיפול השנה,אוצרות הגילוי · גלריית 1820,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:אוצרות הגילוי · גלריית 1820,,,,,,,,,,,,,,True,,,,
06f91ba0-a34e-430c-86f8-d4028e329c14,שפל,auto:תיעוד אירועים wp26762,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp26762,,,,,,,,,,,,,,True,,,,
78e8f7cb-f04d-4c2f-9b5a-f22495920852,תשעה באב,auto:תיעוד אירועים wp4561,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp4561,,,,,,mixed_numeric_phrase,,,,,,date_or_period,yes,True,,,,
0672b3cf-2449-4505-b5b7-9c4c9804eb3b,גיהנם,wp_id:26967,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:26967,,,,,,,,,,,,,,True,,,,
c19a1d79-90bd-49ac-980e-dba2cdb95dd0,למה,wp_id:36710,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:36710,,,,,,,,,,,,,,True,,,,
0ab7b45a-16d3-4340-b83c-d437185dd113,הרב עמוס גואטה נרצח ארבע דקירות סכין בחזה,shachar-kandro,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:shachar-kandro,,,,,,mixed_numeric_phrase,,,,,,,,True,,,,
28d6ec8b-d7bd-4daa-9b8f-0879b3253c3d,צור ישראל קומה לעזרת ישראל ופדה כנאמך יהודה וישראל,shachar-kandro,research_package,high,eligible via existing lens (per corpus_role),,,,,rule:shachar-kandro,,,,,,,,,,,,,,True,,,,
e6a51ac3-406f-48e0-b6f0-7ed31b5d1948,עזר,auto:תיעוד אירועים wp10937,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp10937,,,,,,,,,,,,,,True,,,,
75af1dd1-f74f-430b-8a76-d92f5105f431,אליעזר,auto:תיעוד אירועים wp16571,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp16571,,,,,,,,,,,,,,True,,,,
8675bb7b-8500-4577-898a-deec28067980,שפה,auto:תיעוד אירועים wp35669,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp35669,,,,,,,,,,,,,,True,,,,
05e4b681-68a3-4369-9b1e-d1d09ee952ca,שנאה,auto:תיעוד אירועים wp4203,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp4203,,,,,,,,,,,,,,True,,,,
6c4676be-d033-4492-8cd9-34a032f06c56,יהוה מציון ישאג ומירושלם יתן קולו ורעשו שמים וארץ,ai,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:ai,,,,,,,,,,,,,,False,,,,
604c02e4-4f3c-4a45-983f-9436b76ef7ff,יהוה אלהיך לא ירפך ולא ישחיתך ולא ישכח את ברית אבתיך,ai,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:ai,,,,,,,,,,,,,,False,,,,
5a4701fd-a5cb-49d4-9be7-ab6b8760ed4c,הרב המקובל עמוס גואטה נדקר למוות בתוך הישיבה שלו בנתניה,ai,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:ai,,,,,,,,,,,,,,False,,,,
d8eb83c0-b7a7-4972-bc07-016b077a4e86,כתר,auto:תיעוד אירועים wp26480,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp26480,,,,,,,,,,,,,,True,,,,
2b89e7da-6a50-47ba-9ec1-856abe00f2f6,עשרים,auto:תיעוד אירועים wp16571,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp16571,,,,,,numeric_quantity,20,,,,,,,True,,,,
60e9e588-8fdf-423c-828c-2985d22a3dc6,חק,wp_id:26967,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:26967,,,,,,,,,,,,,,True,,,,
285b7570-db82-4eb2-9ac0-7bfb59667b53,משה בן עמרם,auto:תיעוד אירועים wp35497,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp35497,,,,,,,,,,,,,,True,,,,
6d46f0b0-1acf-44ab-807b-f08668cf7b48,אמריקה,auto:תיעוד אירועים wp22226,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp22226,,,,,,,,,,,,,,True,,,,
4f6cfaec-e514-4df6-9297-52944053c31c,ברכה,excel_import wp_id:9398,research_package,high,eligible via existing lens (per corpus_role),,none,premium_candidate,normal,rule:excel_import wp_id:9398,,,,,,,,,,,,,,True,,,,
285fded5-1fea-4f6b-82ba-fbeb67b5c5d9,שיח,auto:תיעוד אירועים wp16571,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp16571,,,,,,,,,,,,,,True,,,,
03969ab9-d8ba-43ac-aca0-00c429aa3a97,גאולה ברחמים,auto:תיעוד אירועים wp30997,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp30997,,,,,,,,,,,,,,True,,,,
534f0035-0617-4036-9a57-f58692b3164e,משיח,manual,public_core,medium,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:manual,,,,,,,,,,,,,,True,,,,
ddcd12fa-5bf2-4c9b-be77-fdad6826e262,ראמש,auto:תיעוד אירועים wp35827,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp35827,,,,,,,,,,,,,,True,,,,
d2c5ff07-2825-452e-99f7-79631dc2ffdb,קורבן,auto:תיעוד אירועים wp19498,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp19498,,,,,,,,,,,,,,True,,,,
e528c57d-7feb-49bc-aa30-98c38d155cfe,חשך ואור,auto:תיעוד אירועים wp27263,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27263,,,,,,,,,,,,,,True,,,,
9f8c2431-9c03-4979-a052-fae3aebd4258,רכושם,auto:תיעוד אירועים wp27754,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27754,,,,,,,,,,,,,,True,,,,
0bab5fa7-eaa2-41d0-bc9b-8e24f63a260b,יוסף קדוש,auto:תיעוד אירועים wp35642,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp35642,,,,,,,,,,,,,,True,,,,
62022577-729e-4802-9112-663e5517232c,מתוה העם,auto:תיעוד אירועים wp27754,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp27754,,,,,,,,,,,,,,True,,,,
d610dfc0-6e7a-4dc7-96da-7aff21b47bc2,ערמונית,auto:תיעוד אירועים wp28180,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp28180,,,,,,,,,,,,,,True,,,,
b8cf4b45-0569-4544-a405-baa6316a04ef,שבעים וחמש,auto:תיעוד אירועים wp16571,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp16571,,,,,,numeric_quantity,75,,,,,,,True,,,,
b845bef1-34bf-48c9-85f8-093e97a38460,בשתי ידים,wp_id:23886,research_package,medium,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:wp_id:23886,,,,,,mixed_numeric_phrase,,,,,,,,True,,,,
25c57fbb-efa7-4174-9881-a4ea49556f02,האזינו השמים והארץ,auto:תיעוד אירועים wp6684,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp6684,,,,,,,,,,,,,,True,,,,
f00d1f61-28ab-4714-9666-9e33fc241756,מאה ארבעים ושמונה,auto:תיעוד אירועים wp9298,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp9298,,,,,,numeric_quantity,148,,,,,,,True,,,,
a309def0-ab0f-4430-aef4-06f28f862511,תאריך כניסה,auto:תיעוד אירועים wp32380,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp32380,,,,,,,,,,,,,,True,,,,
8ae79125-5b85-4fc2-9246-c1451bcf6e6f,טיל מתפזר,auto:תיעוד אירועים wp36497,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp36497,,,,,,,,,,,,,,True,,,,
722051b6-5d8d-48b2-9816-bee5685727ca,בני עמלק ערב רב,auto:תיעוד אירועים wp3859,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp3859,,,,,,,,,,,,,,True,,,,
a99c98df-0f79-43c9-8f0f-9b0ad3b8b4c7,ההסכם הרע עם אירן,auto:תיעוד אירועים wp3951,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp3951,,,,,,,,,,,,,,True,,,,
bb12735d-1945-4215-85bd-24b479df74fa,תדמור יפול,auto:תיעוד אירועים wp4699,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp4699,,,,,,,,,,,,,,True,,,,
70c0c231-dd6e-4963-9a78-6d5d90cf5037,האות יוד של דוד,excel_import + verified,public_core,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:excel_import + verified,,,,,,,,,,,,,,True,,,,
da3da7e0-af7e-40c2-a906-50194bb1727a,שובו בנים שובבים,auto:תיעוד אירועים wp28180,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp28180,,,,,,,,,,,,,,True,,,,
96530e03-b0da-4429-bc51-36357782f779,שובו אלי ואשובה אליכם,auto:תיעוד אירועים wp28180,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp28180,,,,,,,,,,,,,,True,,,,
3ae86d01-4d00-4bc9-958e-1e4bd3a7513a,הכל מתחבר כאן,excel_import + verified,public_core,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,rule:excel_import + verified,,,,,,,,,,,,,,True,,,,
3194fafe-f11b-4bc3-8df7-860edbea7b06,נקודה אמצעית,auto:תיעוד אירועים wp28180,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp28180,,,,,,,,,,,,,,True,,,,
10325eaa-f084-40db-9558-26f437d487a8,שלמות,wp_id:23886,research_package,medium,eligible via existing lens (per corpus_role),,,,,rule:wp_id:23886,,,,,,,,,,,,,,True,,,,
aa422d8a-9cd9-4cae-90d6-84d01b92ab9c,תיקון עצמי,auto:תיעוד אירועים wp36436,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp36436,,,,,,,,,,,,,,True,,,,
8f6cbd8f-c06d-4b56-841f-041ba4fea791,פריעת חוב,auto:תיעוד אירועים wp4699,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp4699,,,,,,,,,,,,,,True,,,,
d807aaf2-e7ce-46bd-aca0-cf36b9a59391,תשלום,auto:תיעוד אירועים wp4699,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,rule:auto:תיעוד אירועים wp4699,,,,,,,,,,,,,,True,,,,
