id,phrase,source,resolved_corpus_role,method_mention_type,method_claim_status,method_claim_reason,historical_method_convention,candidate_method_dependency,method_evidence_confidence,overlap_dimensions
84c662b5-ed48-4e82-a555-c49e26d6d3d9,1335 1290 התגלותי כבן דוד האמיתי האחרון - סת,excel_import,personal_or_restricted,candidate_method,candidate_pending,"candidate_method:ס""ת (סת)",,yes,low,messiah_package
84f40dc4-4cfb-429c-a619-1e3ab76a2e12,הסתרת המשיח בזמן הזה -מסתתר,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
85b13f5e-b0ed-45bc-857b-edd9c634cd40,כֹּה אָמַר יְהוָה קְדוֹשׁ יִשְׂרָאֵל וְיֹצְרוֹ הָאֹתִיּוֹת שְׁאָלוּנִי עַל בָּנַי וְעַל פֹּעַל יָדַי תְּצַוֻּנִי - משולש -3960- מדבר רבה,excel_import,thematic_corpus,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
85b2749d-ac5b-416b-8783-833fb7e586f8,תורת ישראל -לפני פי 5,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
85eea5ab-00cc-494f-b41d-171fe8a52227,יוקר המחיה בימינו = 424 מסתתר רגיל וגדול,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,method_alias_issue,,no,medium,
86601078-1048-43ae-b74b-ebc5c77788ec,נבחרת למשיחי לדר האחרון -7810-לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
86a6c3b9-c2cd-4e12-ab3a-a69df29ae5e1,אתגלה בעתה בשנה החדשה ב22 12 -לי אחד - 7810- מילוי,excel_import,personal_or_restricted,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,numeric_word|messiah_package
86f657b4-87d3-4eae-9e7a-a13e65874d43,בן דויד בשנת הגאולה ∆ רגיל 878,excel_import,archival_raw,method_result_claim,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,messiah_package
87324094-cecc-48db-bed7-27573c090032,קריסת הכלכלה העולמית - ריבוע,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
8764e97b-bbdb-4f96-8bc2-0826274a5e22,צמח דוד 644 - רת,excel_import,numeric_word_construct,candidate_method,candidate_pending,"candidate_method:ר""ת (רת)",,yes,low,
876b136e-776e-4f45-a238-8f7752a3212b,וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים. חמשת אלפים שבע מאות שבעים ושש -33750-לפני =פי 5,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,numeric_word|year_time
87ea2dae-6295-4af3-a4db-778dfc1d1e97,ישלח מלאכו (משולש מילה),excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
882ee3d0-e287-4022-9f87-c73053ec5c60,506 מסתתר מספר - מסתתר,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
88355db1-6cd0-4a6a-9428-1a895f843f3e,שנת 776 - מילוי דמילוי,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
895749e4-9499-4cc3-a4e9-cc0a57e4a137,363 396 120 781 26 ן רגיל שער נון,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
89967ba4-b6c0-4f9b-b17d-08e2643c3ca2,המשיח יבא 776 - מילוי - משולש 6441 - מילוי ללא 2240,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
89a26bb0-984e-4ba1-9ebe-4a70f31757c1,ב״שית אלף שנין תבוא הגאולה״ = 1692 רגיל !!,excel_import,archival_raw,method_result_claim,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,numeric_word|messiah_package
89bfeb12-5ac1-4e8d-b623-c657c7fc7d35,עת 26 הגואל - אטבח,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
8a1dc4d1-1109-44f0-80ce-63e4066f96f3,וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים ביאת המשיח באלפיים חמש עשרה - מילוי,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,numeric_word|year_time|messiah_package
8a1ee4c3-aacc-464f-aeef-36babc59863d,סוד 1820 נסתר - מילוי,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
8a8ea75c-e6c2-4bde-a0aa-fd540bf3603b,הוא יהיה משיחך מילוי ללא,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
8ab495eb-b0eb-41ee-8e3e-ce5ca71dac1d,פינחס - ריבוע,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
8af3d462-b053-4c2c-aaeb-be82fa80eb12,הבורא האינסופי - ריבוע 661,excel_import,numeric_word_construct,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
8b108e9b-6d8e-4159-98f5-2eb1deaee282,644 המשיח בעתה -רגיל ריבוע משולש,excel_import,thematic_corpus,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,messiah_package
8b7574ff-e948-4ff1-98d0-6bf24d6d053d,סוד יהוה מצפן בתורה ה קדושה אתבש,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
8b7d3f7f-cfda-4c3f-90ec-bab1ce48c83c,"1437 סוד יהוה - מסתתר - אחס""ע 1692 - לפני 1234 - אטבח 1414",excel_import,archival_raw,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
8ba1df2f-6014-4184-a2eb-72755979a9c3,יהוה חשף סודו זהות המשיח אות שלישית,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
8c19af0f-84df-4a2d-a494-3b3d3ef71090,יום נפלא לפני,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
8c6c8172-a422-4a3b-bc9b-57a58703af9a,ארץ 291 - גדול 1101 = אני חושב שאני המשיח = 1101,excel_import,personal_or_restricted,multi_method_instruction,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,messiah_package
8c9741ca-421d-447a-bfb1-2a76a1a0200d,יהוה עתיק יומין לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
8c9efbb3-c14b-4ad7-a666-026d843f4a5d,הסתר פנים -משולש מסתתר 695,excel_import,research_vocabulary,multi_method_instruction,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,
8cde057c-5ec0-4c7c-aaf4-161f6b5c9ec9,לי דרגת יחידה 11111 בעשירי בטבת - מילוי - פי 5,excel_import,personal_or_restricted,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
8d7f4805-ba26-4d24-afb3-a63dc20214a9,ביאתי 1335- מילוי ללא לפי -אחת,excel_import,personal_or_restricted,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,numeric_word|messiah_package
8e422141-ebdf-47d3-b7d6-19fb4881cd14,שכינתך תנוח מילוי ללא מילה,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
8ebcae40-964b-43a3-9524-ce8e1bd30527,יהוה מדבר - משולש - + רגיל = 1331,excel_import,archival_raw,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
8f20870d-db97-45ef-a15d-c12e952b891f,הוא מלך המשיח ב2015 -אטבח,excel_import,thematic_corpus,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,year_time|messiah_package
8f620cc3-97af-4a2f-9127-14e2e56b321b,הארת נשמה,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
8fb0c065-74d1-481f-9b7f-27c8f98f5dcb,עד עת קץ 1335-גדול ומלים-לפי אחת,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,numeric_word|messiah_package|ambiguous_enrichment_62
901e14fa-8e68-46d4-87ad-34a25e5319b4,קול גדול,promoted:raw_docx_v2,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
90286a16-68c7-4937-b3f4-20c3f9895ce4,תשועת ישראל ב2015 - מילוי גדול אות שניה 5140 - פי 5 -,excel_import,research_vocabulary,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,year_time
908835cb-2fd8-49c3-ae1a-629cd59361aa,נשמה טהורה,promoted:raw_docx_v2,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9094ad87-d08c-49e6-a964-40bbcb1cb3b4,כֹּה אָמַר יְהוָה קְדוֹשׁ יִשְׂרָאֵל וְיֹצְרוֹ הָאֹתִיּוֹת שְׁאָלוּנִי עַל בָּנַי וְעַל פֹּעַל יָדַי תְּצַוֻּנִי דילוגי אתיות בתורה - לפני,excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
9145a4ec-516f-4e7e-85c3-bb1480b0317c,שואה שניה בדרך (משולש),excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9170fc94-aa70-4427-99a0-d436539c4601,הסוד אסתר 710 - אתבש 690 שנחבר רגיל 1426,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
917dd3d5-b0d9-4d64-8af5-d8790126cdae,644 הנבחר למשיח האחרון - אתבש,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
919ef8fe-cac7-4c32-b17a-b71effa2b052,2216 סוד המשיח- סת -4240-רגיל ומסתתר,excel_import,thematic_corpus,candidate_method,candidate_pending,"candidate_method:ס""ת (סת)",,yes,low,messiah_package
91f90c74-331c-4cfb-9e48-523962de57fd,644 זרע לוט-אחרי - 1118 -אחס בטע,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
9216b91e-2453-4854-8e81-97df57c5e07c,מלך המשיח יבא מכי ליהוה המלוכה ב2016 -01300-רגיל,excel_import,thematic_corpus,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,year_time|messiah_package
923d581e-537b-4881-be82-0849f7ace097,מלאך יהוה מסתתר,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9252dc31-1d86-4311-9d3e-452d39c8c2df,מלך המשיח 11111- אחרי -לפי אחת,excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,numeric_word|messiah_package|ambiguous_enrichment_62
925d72bf-5a47-4d4a-9091-62d706ae10cc,כי לה המלוכה בעתה ריבוע,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9273e0f7-12a5-45a0-862c-ed55911c3bd9,המלחמה תיפתח מצפון מילוי ללא,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9276e51d-96f5-4afd-ba0a-b7c1530f29bb,מִזְמוֹר שִׁיר לְיוֹם הַשַּׁבָּת: המשיח - רגיל ומילוי,excel_import,thematic_corpus,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,messiah_package
92f57f9a-b365-4a44-a2d1-ee9ac915e742,שאול המלך דויד המלך מילוי - 450 מסתתר - 375 אחרי,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
9310ce6b-873f-4503-b5e7-b12bb6a5be96,אחרית הימינם - פי 5 - מסתתר גדול,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9325b43d-7627-40ce-a967-ad3f8223e9e7,משיח בן דוד=ריבוע -424,excel_import,thematic_corpus,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,messiah_package
93838122-3598-4f2c-8daa-5525ab0ae0c6,מלך המשיח יקבל נשמה כוללת,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
93cab836-b847-4fb2-9428-7faffed0eec0,מלך המשיח בימינו אחרי גדול,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
93fcc439-b980-4385-b63c-63efca29812a,בחרתי אותך לגאול את עם ישראל ב2015 -לפני =פי 5,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,year_time
943abbba-7bd4-4578-938b-552053b026e2,533 337 -אתבש,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
948be4aa-791e-4a8b-bdc5-ecd2ddc6cf29,הוא שליח יהוה 1434 ∆ - 1820 -רגיל ומשולש,excel_import,thematic_corpus,multi_method_instruction,unresolved_mismatch,value_is_target_not_result,,no,medium,
95a0dcf9-e4d6-428b-a79c-d3ba0d2fe346,גילוי הויה הכפלה,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
95aea439-2d56-4123-8759-104d6ed4ec5b,משולש,excel_import,public_core,method_word_as_subject,no_claimed_value,method_word_as_subject,,no,n/a,
95c3152b-b0e8-4288-b10a-75a4ad02761a,"אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; לבן דוד -לפני =פי 5",excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
95e03baf-be2d-4f33-b886-6cc7cf2a0cca,צמח המשיח מוסתר בזמן הזה -אחרי-,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
95f2d6da-07e1-45b7-9b3b-2cb4180c70c6,האמת תהיה נעדרת ב = 3096 מילוי רגיל,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
9629738f-e4b2-4e0c-b317-eb2c8b400cd3,644 המשיח האחרון -לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
9652694a-89ff-4153-90d9-768b4700ab92,1820 ריבוע גדול,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
969913dc-7a95-4275-b3ff-32a7288f21fc,אותיות אחרי,wa-vip,MISSING_STRUCTURED_DATA,method_word_as_subject,no_claimed_value,method_word_as_subject,,no,n/a,
96e4c102-1b0f-478f-b8de-e1a50442d6b6,הסוף לאיילי הנפט = 386 רגיל !,excel_import,numeric_word_construct,method_result_claim,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,
97425044-c823-4245-bb9e-6788ecd47fc0,מי עבד יהוה =משולש -152- צמח דוד,excel_import,thematic_corpus,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
97a7c031-e3a0-4580-af6a-9d3770d01a14,עת התגלות המשיח בימינו לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
97c681ec-67d1-47e8-bba3-9ab8f3ab63f5,שנת לפני,sod1820,public_core,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
97dcf14a-c308-4f09-be27-6f27b3ce5d6f,יהוה ישוב לציון ברחמים ב 781- לפני הארי,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
97e2daad-897b-4f26-bcda-b5351cebc64a,קריסת מטבע הדולר ב - מילוי לפני 781,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
98a49cd2-7a75-4a17-96cc-13baee545b82,בעת ההיא . יהוה יקבץ את עמו משולש,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
98b51b3a-0988-4454-b87d-45edc36aa222,"וְזֹאת לִיהוּדָה, וַיֹּאמַר, שְׁמַע יְהוָה קוֹל יְהוּדָה, וְאֶל-עַמּוֹ תְּבִיאֶנּוּ; יָדָיו רָב לוֹ, וְעֵזֶר מִצָּרָיו תִּהְיֶה בעתה-לפני -266 -קטן",excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
98e9915f-ccb0-4d8c-a48d-39efbca12b0f,יהוה ימלך לעלם ועד אתבש 1290 מילוי,excel_import,thematic_corpus,multi_method_instruction,unresolved_mismatch,method_alias_issue,,no,medium,messiah_package
99026375-63c5-4bb4-917f-fc42f6be149b,משיח יהוה בזמן הזה מסתתר - 1212 מילוי ללא,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
9964513a-9c33-4262-be50-ee422d489bf8,משיח 337 533 396 566 משולש,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
9a3560ea-642b-4767-9133-9a7f70a94724,סכר אטאטורק מסתתר רוחב הסכר 1820 מטר,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9a48af71-662b-426e-916d-9c93126fb65d,נפש רוח נשמה חיה יחידה,promoted:raw_docx_v2,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9a85518b-7c6f-4fc8-b0ee-00f2a5b02e19,הצמח 363- רגיל ואותיות,excel_import,research_vocabulary,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,
9a9af1c4-7f7e-4658-a60a-0fd7596d14ba,ביאת המשיח 1335 1290- לפי אחד - אתבש,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,numeric_word|messiah_package|ambiguous_enrichment_62
9ab0713a-b077-4fab-a9b5-ac2884edc588,סלין אשתו של המשיח האחרון 13031 ∆ גדול,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
9ad63acb-0fcf-4ef4-924f-3647a8c6a086,גילוי השכינה (משולש),excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9ae77a10-f21f-4edf-aef7-dec773bf7687,נשמת משיחי פי 5 - משולש,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
9b45cf3d-0dd7-4cb8-afc6-dc8fd699856a,אטבח,sod1820,public_core,method_word_as_subject,no_claimed_value,method_word_as_subject,,no,n/a,
9ba35341-53fd-4a7b-aae5-2a314f1a6f61,236375 מספר חשבון הבנק של צמח דויד -אחרי,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
9bf53201-6369-4ee5-a260-66362ef1088d,השנה אלפיים חמש עשרה - ריבוע,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,numeric_word|year_time
9c6cfdec-d95f-4657-a196-f2752372911d,337 עוזר המשיח 266- אתבש,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
9c915472-6765-411f-9346-43a8940b88b2,יהוה יפיל את בראק חוסיין אובאמה -590-סת,excel_import,thematic_corpus,candidate_method,candidate_pending,"candidate_method:ס""ת (סת)",,yes,low,
9cd51b65-ae6b-44d1-bd09-93bbaa42ee2f,יהוה ציון 182 424 -אתבש,excel_import,thematic_corpus,multi_method_instruction,unresolved_mismatch,wrong_expression_boundary,,no,medium,
9d943da6-c1aa-4909-abe9-53f1868c3e75,פירוד דעת - אתבש - רגיל ומילים 776,excel_import,numeric_word_construct,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
9dabaac6-eea2-4c55-8e2b-f01a23307f86,הגאולה בעתה אותיות לפני,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
9de209e4-4a6b-4185-a4d9-fa96dd0b1c53,צמח המשיח מסתתר בזמן הזה,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
9e50655b-bb76-4388-8b87-4a563e115d1d,ההסתרה תגמר - מילוי 2180,excel_import,numeric_word_construct,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
9e9ba728-a849-4279-916c-8e0891e7f78c,רעידת אדמה גדולה השנה -לפני =פי 5,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9ef975b6-4a9f-4351-869b-f880b848f878,396 ב-ריבוע -פי 5,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
9f2f79bd-47dd-409e-9683-fa780524bbd9,בחרת בי -אחרי,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
9f45b7a1-04d7-4e7a-9813-26aaab241054,לך מלכות דויד בן ישי ב2015 - ריבוע,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,year_time
9f54aeb1-57d2-439c-88ca-70dc38eb2896,ממשלת האחדות = 1234 רגיל !,excel_import,numeric_word_construct,method_result_claim,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,
a0432802-6ee3-4fc3-a81d-c51cd877f3d5,לֹא יָסוּר שֵׁבֶט מִיהוּדָה וּמְחֹקֵק מִבֵּין רַגְלָיו עַד כִּי יָבֹא שִׁילֹה וְלוֹ יִקְּהַת עַמִּים :המשיח האחרון - לפני,excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
a045b996-8cc8-42b2-ae33-2eb480e2b111,אבוא במוצאי שמיטה 776- אחרי - 386 אות שניה,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
a13e08c4-3280-42a3-8e6c-421f0966306d,מחנה ישראל 3630 מילוי ללא מילה,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
a1623f60-fafc-4d52-9a62-d28aedb2dd4f,נשמתי משה משולש - 1437 מילוי רגיל,excel_import,personal_or_restricted,multi_method_instruction,unresolved_mismatch,method_alias_issue,,no,medium,
a1656908-cc14-47cd-98b8-6f9deb615618,רגיל רת,sod1820,public_core,candidate_method,candidate_pending,"candidate_method:ר""ת (רת)",,yes,low,
a24d8ca9-4e79-4de0-8777-cafa5cb0c4c9,תורתו של בן דוד - אתבש,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
a3166485-f7f0-425a-a384-f73f0b46fba1,סוד 266 - פי 5 - מסתתר,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
a3294819-d63e-420b-81d3-70a2e742b13e,בן יוסף נסתר משיח - רגיל ומילים,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
a398e2d0-8767-4b28-945f-ce6acf00a9f3,משיח בן דויד בזמן הזה 1335 1290= משולש גדול,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,
a3c1cee4-1451-4e94-a8f5-c2e9e23d0ea8,הוא הגואל האחרון לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
a3cd1a10-72b5-41ce-ab5d-e61070098e31,תיו (400 איש עמו) - מילוי 458,excel_import,numeric_word_construct,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
a45f2511-9c95-4b49-bced-e8a981bf381e,הסוף לשלטון = 717?מילןי ללא מילה רגיל,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
a4fe9096-59fb-45c6-a0dc-2a1381d10a80,נסיון הגאוה למשיח יהוה מילוי,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
a5383e6a-2871-48ac-9f4f-dfee269b9cff,1820 סוד יהוה - הפרש משולש ורגיל,excel_import,archival_raw,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
a554182b-9089-4bc4-b5b5-601007600349,"המלחמה תחל השנה בסיון לפני פ""ר- לפני ב""ח 1335",excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
a55df17f-cede-44b0-8f00-18c889002d4a,זה + זה = 474 - רגיל 137 סמי הזיה - מילוי,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
a560a943-0ed5-4a5d-873c-34358ebf619a,וּמָשְׁלוֹ מִיָּם עַד יָם וּמִנָּהָר עַד אַפְסֵי אָרֶץ משולש גדול 15180,excel_import,thematic_corpus,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
a5780a5c-ae4b-41a2-8880-3c7e154e11ff,דרך חדשה אתבש 385,excel_import,numeric_word_construct,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
a584b919-17a0-4064-917d-32e73cb1e59a,הסוף לעבדים ולשפחות ב = 1139 רגיל !,excel_import,numeric_word_construct,method_result_claim,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,
a5d24d7c-fa01-41d1-889f-9d5f3497abcf,לי כתר דויד המלך ב2015- לפני =פי 5,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,year_time
a754f6cd-4950-4f16-a79f-af8571a94ae5,אהוביך הכפלה,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
a78e212e-7305-4af4-aea3-a4d2df6b45ab,נשמה יתרה,promoted:raw_docx_v2,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
a792c382-1f03-48f3-8f43-2d44f88b78c7,יהוה מדבר עם ישראל - ריבוע 2510 / 3070,excel_import,archival_raw,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
a81f450d-fe5f-4526-87f5-e955a1d85f44,רוח אלהים תצלח =מילוי ללא -פי 5,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
a823657f-34af-432b-9132-992f4386a68e,בואו בשנת 776 -מסתתר,excel_import,research_vocabulary,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
a852b342-a345-420a-a41e-2eb22544ecf4,ענן גדול,promoted:raw_docx_v2,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
a946926b-5cbe-42d1-a02b-8c9ef1d3ee67,אליהו יבשר לצמח דויד 396 - מילוי גדול 11390,excel_import,numeric_word_construct,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
a9528aa6-d0c8-406a-833f-edd742506580,266 הצדיק נסתר -לפני,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
aa0b26f8-ce9a-4f46-852c-b5238cc902dc,1335 1290 התגלות - מסתתר,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,
aa722a04-7949-4833-af7c-8c5891f46022,"וְהָיָה, בַּיּוֹם הַהוּא, שֹׁרֶשׁ יִשַׁי אֲשֶׁר עֹמֵד לְנֵס עַמִּים, אֵלָיו גּוֹיִם יִדְרֹשׁוּ; וְהָיְתָה מְנֻחָתוֹ, כָּבוֹד (לפני)-3750-לפני",excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
ab2e9e4d-5bfa-44ac-ac29-c8037c844ddf,מספרים הכפלה,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
abfd038d-9ce1-4f5e-8827-11da82ffc9d1,ראש ממשלה 1590 מילוי 4740 מילוי,excel_import,numeric_word_construct,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
ac9c9371-c0e1-4c52-815b-3fb5a10d2bbe,סוד יהוה נסתר - מסתתר,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
ad3a9170-4c62-4f67-bd0f-3cf30690c5a1,יהוה מסתיר את צמח המשיח - מסתתר,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
