id,phrase,source,ragil,is_verified,visibility_tier,dna_status,category,node_id_type,corpus_role,rule_applied,confidence,cluster_id
"dd44c9d8-29ae-4683-bb35-c0fac8993a9f","זוהר","entity_seed_v1","218","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"31599a00-087f-4698-9ea4-4c2285579ff5","אבן","entity_seed_v1","53","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"b182cb0d-a8fc-47ba-a53a-4906b202fa29","מיקום האות","sod1820","608","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f7440015-7a95-4187-9352-64bc254606d0","אייר","entity_seed_v1","221","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:חודשי השנה"
"57f6aadd-3675-42ed-a2b6-50fab6ddef93","פה","entity_seed_v1","85","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:גוף האדם"
"af5e9961-2fd9-4af0-bb65-63a18061b451","מובילאיי","sod1820","109","true","1","dna","חדשות","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"63183794-a86a-44b3-b0f4-eea5f3092aed","גדלך","sod1820","57","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"02783107-96b1-4cba-bd7c-e06fc00ef616","נסיון","sod1820","176","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e8acba88-ecea-41cd-b2ed-c2133ebe07de","השטן","sod1820","364","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"55ade990-1059-4f54-bbb1-2e55f4b70a51","הקץ","sod1820","195","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"d7407753-f68c-44ca-85ee-3dcae724a495","יובלקוגן אריות ופילים","admin_curated","1000","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"a82c93ff-bcde-49f2-a102-4844ac299ff0","ואתה מושל בכל ובידך כח וגבורה ובידך לגדל ולחזק לכל","sod1820","1472","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"2d005981-0b18-4319-8e9b-077da8304c60","הקוד","sod1820","115","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6785ae11-5a19-4fc1-b742-6eae1b0b3adf","הצופן","sod1820","231","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"79e8b561-63d4-48c7-a75e-abe38860890c","מנגינת אלהים","admin_curated","639","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"fa480ff2-f910-4142-a5cf-ee43a4f162c5","טל דוד חי ושמעון חיימוב","admin_curated","619","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"7ef4734d-4b25-46dc-b294-be0be83bde8d","אלאחר","sod1820","240","true","1","dna","קליפה","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b783cb80-5385-487f-916c-ed3748d602e7","מנגינת משיח","admin_curated","911","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"804cc5e7-3cb5-4b7a-88b4-b5dd7826ea8a","השמדת ישן","admin_curated","1109","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"70c4e6cf-48f9-4c12-b08d-10523175706d","אב","entity_seed_v1","3","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:חודשי השנה"
"769a9e51-5dba-4a84-a4ea-d64ca78ff7e3","קרבן","entity_seed_v1","352","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:עבודת ה'"
"81516442-f253-4931-b9d0-383e860d9f02","פנים","entity_seed_v1","180","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:גוף האדם"
"0c6f3d1a-16b3-46a4-b9b0-c4988753c271","בראשית","entity_seed_v1","913","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"8744722d-35bb-479e-bb1e-c4375671f043","מלך ישראל מתגלה","admin_curated","1109","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"9a15b2d7-5726-4114-bea3-54e7cfc1da40","הרהחוצבים","sod1820","366","true","1","dna","חדשות","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"31c8579f-c7f3-4653-85b3-0ec3f5ffc0ba","בזאת","sod1820","410","true","1","dna","גאולה","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1edca5c3-505a-4d36-871f-fe96b593c974","טהרה","entity_seed_v1","219","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:עבודת ה'"
"5ffe6435-0ba3-4ef6-b739-8f8c2a254610","אמן","entity_seed_v1","91","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:עבודת ה'"
"006070be-e3a5-4995-b2f2-2d3d25106576","מים","entity_seed_v1","90","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"2eb95d72-1df0-407d-9b68-ac98dba2e477","משנה","entity_seed_v1","395","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"098b6f84-0a74-46e6-aebf-a4c709ea07d3","שמות","entity_seed_v1","746","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"e8d60d3a-9f25-4327-b401-346a2a33540d","אל","entity_seed_v1","31","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:שמות הקודש"
"2eb5a0af-55d4-4790-93a9-24e263a442ba","אדם קדמון","entity_expansion_v1","245","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מושגי קבלה"
"af9c93ad-bbbf-4912-be2d-87235d91a2b6","נפש רוח נשמה","entity_expansion_v1","1039","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מושגי קבלה"
"ca5b8a63-0dc0-43dd-88d2-82cad357579a","תיקון עולם","entity_expansion_v1","712","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מושגי קבלה"
"9886fa62-68fa-48d6-9af9-0ec0ab1026cc","עולם היצירה","entity_expansion_v1","466","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מושגי קבלה"
"a206b185-a7ac-496e-b83d-14f23b2dcbb8","עולם האצילות","entity_expansion_v1","688","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מושגי קבלה"
"8d6f20ab-f005-403c-97d4-02806655cbe6","מערת המכפלה","entity_expansion_v1","890","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מקומות קדושים"
"f7d18aff-9bf8-4158-b77c-5f3365c45f95","הר סיני","entity_expansion_v1","335","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מקומות קדושים"
"0455d34e-7d7c-4723-9117-569e6e037a47","יצמח","sod1820","148","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"55ac5f6d-2339-4f19-8fd7-32d627326742","וארא בחלמי והנה שבע שבלים","sod1820","1118","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e389f5a7-11b4-4075-962e-ba7b0d51ed7b","קבר רחל","entity_expansion_v1","540","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מקומות קדושים"
"d1af9206-fef9-486f-9919-d098eef4592d","מירון","entity_expansion_v1","306","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מקומות קדושים"
"74743ba3-174d-49d8-ac96-5d9bcb099db7","זכריה","entity_expansion_v1","242","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"0868c16d-6296-4ae9-8ead-bc1921e3b5ce","צפניה","entity_expansion_v1","235","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"14d2b22b-a165-43ff-a1ce-1256fb8fdbe3","חבקוק","entity_expansion_v1","216","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"927e1db0-8342-4433-a5fe-3b2e166e803d","מיכה","entity_expansion_v1","75","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"dde9bb3f-89db-4ace-b5df-9a22502944b9","ירמיהו","entity_expansion_v1","271","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"0d926167-b534-4063-aea9-5b29a4e30cf4","אשר","entity_expansion_v1","501","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שבטי ישראל"
"3efa56ca-6c8f-46d0-b557-8bfe29782f34","נפתלי","entity_expansion_v1","570","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שבטי ישראל"
"203ad51f-3ec4-40dd-90c9-b9b40dbba773","דן","entity_expansion_v1","54","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שבטי ישראל"
"9bb36245-e33a-4eed-9c59-5ea7aaa9833f","זבולון","entity_expansion_v1","101","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שבטי ישראל"
"608552dc-b279-4095-855b-e37df3910e2a","גוף","sod1820","89","true","1","dna","","entity","research_package","exception:anchor-system note (Tier1 but part of עוגן/NUMBER_MATCH cluster)","high","sod1820_anchor_system"
"835eae3b-7380-4cc4-9497-513bf775efaf","חתול גינגי","sod1820","520","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"21dd2751-05ab-49ae-8ecb-76b42844f1c5","קץ הגלות","entity_expansion_v1","634","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"9bde7a3d-1714-47d7-808d-1a04c377f891","הגאולה השלמה","entity_expansion_v1","430","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"a42321b9-9cd4-400f-a301-5a6dbbd8c898","ביאת הגואל","entity_expansion_v1","458","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"8e6de4e8-53d5-4488-8124-c045125af2f2","בניין ירושלים","entity_expansion_v1","718","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"012b4a79-31e5-4bf2-9e5a-0e85fc03f2e3","גאולת הנפש","entity_expansion_v1","875","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"589df398-9458-4bf0-b69b-bcdf89982938","תיקון השכינה","entity_expansion_v1","956","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"0b9ef0f2-1a93-4d0d-b42c-716de82df596","העלאת ניצוצות","entity_expansion_v1","1158","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"12830a51-3685-4933-add7-8cc11818eba4","משיח בן דוד האמיתי","entity_expansion_v1","890","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"f8449e9f-deda-4d77-a197-0c99755372ef","תאריך","sod1820","631","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"4ec1ffd6-827d-4e8a-926a-47e9607cb159","מלך הגאולה","entity_expansion_v1","140","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"77da5e8e-2473-4e04-be87-519100cf94b3","לו חכמו ישכילו זאת יבינו לאחריתם","sod1820","1661","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"2f945d41-2be2-47fb-923b-533fb52f0345","אור אין סוף","entity_expansion_v1","414","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מושגי קבלה"
"cb331d1c-8147-4d12-ac97-cbea384b5c54","תפילה","entity_seed_v1","525","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:תורה וקודש"
"766ed358-61a9-41e7-9175-d0e59bf9209d","נצר ישי","entity_expansion_v1","660","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"b3fedb60-a314-4246-9a75-7f0d790d3918","שורש ישי","entity_expansion_v1","1126","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"1967e649-b923-44fb-a51a-299305408969","מלכות בית דוד","entity_expansion_v1","922","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"70e32565-b4fc-45d5-82da-3136acbe5050","אהרן","sod1820","256","true","1","dna","","entity","research_package","exception:anchor-system note (Tier1 but part of עוגן/NUMBER_MATCH cluster)","high","sod1820_anchor_system"
"293122bf-6127-42c3-ad10-d1c512a8a821","שליחיך","sod1820","378","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"16f3941e-40e6-4973-b5f1-df665f7e02ae","בשורת הגאולה","entity_expansion_v1","958","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"9f0460af-baad-4e88-8adb-3860a4b4b489","שופר של משיח","entity_expansion_v1","1274","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"da6d6e21-8bba-48bd-baf3-4630365f13d4","תקיעת שופר","entity_expansion_v1","1566","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"9047be59-29b5-4e59-a564-099716935f1e","קיבוץ נדחים","entity_expansion_v1","320","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"d520221c-21ba-43dc-96df-f3f591bd69c3","פדות ישראל","entity_expansion_v1","1031","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"7816bf3b-fbc1-4af6-bd6b-f3a2bc44b47a","ישועת ישראל","entity_expansion_v1","1327","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"420bcfd4-6426-494e-ba6e-23043453e218","צמח צדיק","entity_expansion_v1","342","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"8866d60d-5f16-4f84-aa9b-1892322f4d29","אדני על ימינך מחץ ביום אפו מלכים","sod1820","718","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9b0e487a-1eb0-4371-ba9d-d9243def1234","שבת","entity_seed_v1","702","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:תורה וקודש"
"cf225513-ce93-40f9-8827-24990994119f","קדושה","entity_seed_v1","415","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:תורה וקודש"
"22307bb0-ea49-470f-af88-ff54058dfe95","הצניעות","sod1820","631","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"3e4f6acc-1535-4b8e-ba81-7a3f98f1735b","שתים שש שש שש ארבע ארבע","sod1820","3096","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"450a0697-776b-422b-bdd0-7353c670160d","מפתח","entity_seed_v1","528","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:סמלים"
"bae76291-bd23-4af1-9e21-9b4915098451","שין תיו","admin_curated","776","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"6dbfe867-b6c5-46f9-b3b2-ff42e410ff07","אלף מאתים ושתים","sod1820","1358","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6ac9df24-f9c2-4f1f-b9e3-3062df006b0f","המשיח בנ ששים ושתים","sod1820","1821","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b3d4e1ee-4e1e-408b-aa47-8657cc9a3924","חולי","entity_seed_v1","54","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:רפואה והחיים"
"340b6e2b-e71e-4377-bf98-68d545323c71","חיסון","entity_seed_v1","134","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:רפואה והחיים"
"75cf5626-f84a-4f8c-a77e-7a0a9f25d527","יסוד","entity_seed_v1","80","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:עץ המספרים"
"14c14766-761a-4f23-9b54-49ae85698fec","גואל","entity_seed_v1","40","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:גאולה"
"0a1b13d1-5b79-4eb3-811d-e086d192080e","אתה הראת לדעת כי יהוה הוא האלהים אין עוד מלבדו","sod1820","1898","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1283f01a-df5e-4c87-997b-740fb6736a6b","מידע","entity_seed_v1","124","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טכנולוגיה"
"ab91ec9d-235b-4856-9fa1-b0c9621993ab","גלחום","sod1820","87","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a78fe1e9-b711-4b1d-b114-ec1c030c74a3","משיח בנ דויד ישלים הבית בעתה","sod1820","1718","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1da4edb5-ac6e-47db-a499-883c553a4d4b","מיכאל","entity_seed_v1","101","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:מלאכים"
"d8e7a2bb-cf74-4397-b4ae-c9c8daaf1454","יבש חציר נבל ציץ כי רוח יהוה נשבה בו אכן חציר העם","sod1820","2021","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b9c2ecd3-06c0-4781-af1a-edff1baa025c","יהוה יגאלינו שנית במהרה בימינו","sod1820","1266","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"0754e089-a379-486a-b015-ee0edb41be31","יהוה מלך יהוה מלך יהוה ימלך לעלם ועד","sod1820","608","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f7363eee-bf37-403a-abb6-8b68098ea96a","וממלכתך עד עולם","sod1820","776","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"108fce21-27f7-4697-8d89-2ccd504bab45","פדה אלהים את ישראל מכל צרותיו","sod1820","1919","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"04f5f77e-d316-41d0-b4ac-de097a650171","בית לחם","entity_seed_v1","490","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:מקומות"
"fd5a0f0f-d5f7-4a90-b90c-4b88c9f9b0c9","עולם העשיה","entity_expansion_v1","536","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מושגי קבלה"
"75255b52-e07a-45f3-b450-15f2237e863d","חגי","entity_expansion_v1","21","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"75a7d10c-8130-46d2-ad36-caf0d8e85916","עמלק גאווה","sod1820","261","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"7e2d1ff3-d29e-4a9f-828b-d7cc6b96949f","כסא","entity_seed_v1","81","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:מלכות ושלטון"
"a4bfae52-73e4-43e5-addb-1e6f4285e0f4","עמוס","entity_expansion_v1","176","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"c28c90e4-58a6-4a72-ba7b-e04bf0974b3f","הושע","entity_expansion_v1","381","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"e6e89f7a-b5ba-44f2-8b9f-cc8cba3815fb","יחזקאל","entity_expansion_v1","156","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:נביאים"
"ad0d1006-1c40-40ee-ba95-090e123c20ce","שמעון","entity_expansion_v1","466","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שבטי ישראל"
"3ab7737e-dc10-4796-a1a4-7983f00129a4","ראובן","entity_expansion_v1","259","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שבטי ישראל"
"02ce4165-739f-4b92-b110-87dd63191b6d","גואל ישראל","entity_expansion_v1","581","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"70aaf26b-938b-4cee-8a58-ce374f17a1ac","אתחלתא דגאולה","entity_expansion_v1","889","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"b1b066ad-03d9-4899-8e68-3154b5f0e2f2","אחד","entity_seed_v1","13","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:עץ המספרים"
"fe8d669b-d9d3-4f97-b64c-5e0ba211a88b","ישועה","entity_seed_v1","391","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:גאולה"
"3045de03-cde8-4bd9-94a7-a5cfde0efb3b","סוד אלף שמונה מאות עשרים כי לה המלוכה","sod1820","1820","true","1","dna","מנוקה אוטומטית","entity","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a33b99b7-300e-451e-97d9-fe257604d192","עזה","entity_seed_v1","82","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:אקטואליה ואומות"
"1aef970c-bc15-4581-9402-bebe80c7b90c","מגפה","entity_seed_v1","128","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:אירועי הזמן"
"a38ef97a-1589-4042-99c2-50fc1d9a6127","טראמפ","entity_seed_v1","330","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:דמויות בנות-זמננו"
"1d13c11b-0763-4821-ba6e-98abaed28e50","אורי","entity_seed_v1","217","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:שמות פרטיים"
"18a3be31-8f09-4acd-ad2f-0341088149bb","פטיש כבד","sod1820","425","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"4c10adec-b676-4812-be6d-268a68862f11","שיבת ציון","entity_expansion_v1","868","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"3274f6f5-0387-4302-9fdd-e141446ccf9c","כסף","entity_seed_v1","160","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:כסף ושפע"
