id,original_phrase,method_mention,canonical_method_id,instruction_pattern,n_methods_mentioned,multi_method_flag,confidence,engine_validation,needs_human_review,source,resolved_corpus_role,in_numword_audit,in_yeartime_audit,in_ambiguous_enrichment_62
ba02e084-fd80-4a52-9069-ea2af1d8e7a5,בשורת מלך המשיח בימינו-לפני - 434- סת,"NON_CANONICAL_ס""ת (not in registry)+אותיות_לפני OR plain preposition (ambiguous)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
ba45425b-ab1e-4cfd-b748-cfbe3a95cca8,וראיתי את אחרי,אותיות_אחרי OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
ba6321ab-83c4-49b8-ad00-ad2dda5cd09b,תקע בשפר גדול לחרותינו,גדול,גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_package,no,no,no
ba9536f8-de36-4bba-bcc6-067740f0c9af,מתי אתגלה ב22 12 -רת-לפי אחת,"NON_CANONICAL_ר""ת (not in registry)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,yes,no,yes
bb2ffd96-7efc-4d53-8137-6cad7a5c435b,משיח = 112 (אתבש),אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
bcb1da81-dd3c-46d2-b057-3cfb3629a9d1,סוד דניאל הנביא 1335- סת - לפי אחת,"NON_CANONICAL_ס""ת (not in registry)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,yes,no,yes
bcb9bc03-f18d-4d5b-bf5b-06b74bdfddf2,396-קטן -44400 מילוי דה מילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
bd1061a2-fb5c-496c-8b81-05884634f3b5,גוף נשמה,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,promoted:raw_docx_v2,research_vocabulary,no,no,no
bdb5dced-29bc-4dc7-b7ad-7943bafabffa,דעתי קלה 881 גם מסתתתר וגם מילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
be335a7a-4429-4ea0-ab49-2a6efdf26dbb,שם המשיח האחרון מסתתר- לפני,מסתתר+אותיות_לפני OR plain preposition (ambiguous),מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
be3d45e0-e934-4d23-b0ec-6bcedd1e6c38,באו 396- 676 סת,"NON_CANONICAL_ס""ת (not in registry)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
be3d768a-2b5c-4084-a706-93dee976b29f,363 396 120 781 26 לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
be3dd4c9-d5de-4167-86ed-8a88d15b58b3,הכסא שלי . מסתתר 404 מילוי 337 ו 590,מילוי|מסתתר,מילוי|מסתתר,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,no,no,no
be851555-cbb6-4626-9298-9cc99ea4328f,יבוא באחרית הימים - משולש - 5330 משולש גדול,גדול|קדמי,גדול|קדמי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
bece6a9c-07be-4e51-a103-873686743576,זעקת ישראל אטבח 1202,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
bf47f8e7-b13a-4494-83d6-b83890c4b2da,סוד המשיח מסתתר,מסתתר,מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
bf6d75e5-2a9d-4c1b-b115-8d82be5f5e4b,המלך 644 האחרון - אתבש,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
bfd714bd-a454-4b1a-960e-8f92fb8b60ea,צמח משיח בן דוד השכינה 1335- מילוי ללא,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
bfdb1aaa-7dcf-41e8-aef5-e9b36bd19aa6,הנחש מסתתר באובאמה - פי 5 -,מסתתר,מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
c01a748a-2f90-4496-965a-770a1f6627cf,מילוי רגיל - 5330,מילוי|רגיל,מילוי|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
c0372b97-7650-4415-a808-32da86c86a16,בראק חוסיין אובאמה מסתתר - פי 5 - איק בכר,מסתתר,מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
c085291c-1fe3-429f-9968-b5b941bca702,המשיח ואליהו באלפים חמש עשרה -מסתתר,מסתתר,מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,numeric_word_construct,yes,no,no
c10afd10-fbd3-46a3-bd92-ad44f286e9ba,אֲנִי יְהוָה לֹא שָׁנִיתִי - משולש 3358,קדמי,קדמי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
c135c618-162c-4867-9ccc-c14b9d322f45,בית יהוה האחרון בירושלם (מילוי,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
c167fefa-547d-4ee0-88bf-bb85ba7da73b,הסוף לחיילים בימינו = 424 רגיל ואותיות,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
c1d4df37-371a-4dba-ab22-09f58d5ce8da,מתי יתגלה המשיח האחרון משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
c214d76d-220e-45ce-8aa3-c9d11fff398c,יהיה שלום בעולם לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
c23dc68b-092d-4bd0-8b4f-fe59caa52a12,יוֹדוּךָ עַמִּים אֱלֹהִים יוֹדוּךָ עַמִּים כֻּלָּם - תהילים פרק 67-6 - אותיות לפני 776,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
c273a91c-c674-45a8-9a1b-68ded9e1cb9b,ה533 ה644 - מילוי ללא - אחסע 3370 - מסתתר 2600,מילוי|מסתתר,מילוי|מסתתר,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
c27f4388-318d-4682-920d-dffaa30cd012,הִנֵּה הַחֹשֶׁךְ יְכַסֶּה אֶרֶץ = 779 - משולש 3137 1230,קדמי,קדמי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
c298448f-2822-4863-aff3-2e189f79c136,1335 ימים - רגיל ומילוי,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
c3011b57-6415-4a67-bc01-a2b7b581d3b8,כסא יהוה יהיה שלם ב 776 -רגיל ועוד מילוי,מילוי|רגיל,מילוי|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
c31157e1-a41d-4e8a-8625-e0dcc4c22424,יהוה יחזיר מלכות דויד ב 781- אחרי-4770- אטבח,אטבח+אותיות_אחרי OR plain preposition (ambiguous),אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
c38ecf38-1649-4bc6-b0aa-c4a2af6cef67,וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים הגאולה האמיתית-לפני -12020-פי 5,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
c3a6cc91-663d-4709-84d4-f04ee9f62eec,אלף= 511 - משולש ריבוע 143,קדמי|ריבוע,קדמי|ריבוע,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
c3cc82f0-77b8-459d-b23b-bf05fecb2fae,אהיה משיח יהוה 11111- לפני הבן איש חי,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,no,no,no
c45be136-3d58-4a79-9bdb-05cbb506fe74,ארץ הקודש לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
c49a193d-3678-4196-b317-256de26019a2,כהן גדול,גדול,גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,promoted:raw_docx_v2,research_vocabulary,no,no,no
c523ba24-eab3-4c96-a089-16344bc4bbca,גאולת העולם בימינו אחרי,אותיות_אחרי OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
c582a964-5b96-4936-a602-a7de9b9ff541,אבקר בהילכך ב22 12 - לפני - לפי אחת,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,yes,no,yes
c59a7685-911f-462f-b9dc-e7328a5f5891,סתום נסתר - גדול - מילוי גדול 3960 - מסתתר = 1318,גדול|מילוי|מסתתר,גדול|מילוי|מסתתר,A_metadata_instruction,3,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
c5fcb98f-300c-473c-b4ea-69704dba8903,יהוה בסתרים 1400 + מילוי מודבק - 2137,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
c746d644-a334-4065-8823-78f40b16f8e4,מלחמת גוג ומגוג ב2016- אטבח,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,yes,no
c7a5367c-7df4-4bb2-9b38-137eab6edcb6,בר יהודה אפרים מילוי 2212,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
c7b818c9-55ac-42bb-b94b-9f5f0bf7e22b,הסוף לתאוות העלם = 1139 רגיל !,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
c8759cae-9360-4109-9b9d-8f40eed4142e,3960 6440 3580 2660 5140 -אטבח,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
c8ac0885-cb0c-4138-945e-0dde15d751b7,"חברון משולש י""ה",קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_vocabulary,no,no,no
ca39506e-f48a-4ef0-bb1c-39ee208a8c26,מלכותי באלפיים שש עשרה -לפני =פי 5,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,yes,yes,no
cacb6579-c6a5-4495-8072-34054269c5be,הסוף לנדלן = 717 מילוי ללא מילה רגיל,מילוי|רגיל,מילוי|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
cb08e6dc-166e-4954-831a-5fc42f3b790a,644 צמח דוד - רת,"NON_CANONICAL_ר""ת (not in registry)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
cb12174f-dc0e-42de-baf8-79aac0f13372,מלך 363 - מילוי ללא- 1820- מדבר רבה,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
cb7f5c45-e9e5-4795-828b-634ebb7dc2d5,השכינה בעתה אחרי גדול,גדול+אותיות_אחרי OR plain preposition (ambiguous),גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_vocabulary,no,no,no
cc251802-2f3d-4960-b5de-f44ecfbe5df4,דרגת קודש 11111 -7170-מילוי רגיל -לפי אחת,מילוי|רגיל,מילוי|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,yes,no,yes
cc67766a-d349-4e43-bd1c-0703a515c8ef,המשיח ב781 משולש,קדמי,קדמי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
cc749f67-94a1-427b-a3d3-68014909d13a,אתה נבחרת למשיח בזמן הזה - משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
cd0c9fcf-bc7a-402e-8890-a9dcbe6576f6,396 יגאלנו בשנה הזו - לפני הארי,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
cd53f6b5-3b66-4460-a49a-8673dde8b689,ציון סיבוני משיח בן דוד מסתתר,מסתתר,מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
ceac01b2-08e6-4775-b4db-480ee97ffe05,אתקדש בשמן קדשו מילוי ללא מילה,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,personal_or_restricted,no,no,no
cefddfd4-7b85-463f-89e2-fc897f47b8de,....בימינו = 2216 גדול,גדול,גדול,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
cf36f98a-f55d-40a0-a1e2-1e7721ce9d55,הסוף לעבדות בימינו = 781 רגיל !,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d01b965b-e192-4a82-aaaa-6353837506a2,המשיח 1335 1290-לפני -לפי אחת,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,yes,no,yes
d118c141-a9bf-465d-9ebe-e204d3d4d0ca,אתה אל מסתתר - רגיל 1537,מסתתר|רגיל,מסתתר|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d149ca32-f7f6-4123-8e14-8976e14a166a,סוד משיחך משולש = 448 = מלך המשיח - מסתתר גדול,גדול|מסתתר|קדמי,גדול|מסתתר|קדמי,A_metadata_instruction,3,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
d225a389-ace2-4c96-b4df-a27f84b6b536,צאצא של אחרי,אותיות_אחרי OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
d2633ec7-8521-4292-8e8a-2a3db13c0649,עץ יוסף ועץ יהודה יתאחדו מילוי מסתתר 3333,מילוי|מסתתר,מילוי|מסתתר,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d2b8f7b1-26da-46d8-81a9-fb7a17f57134,עזר כנגדו 336 מסתתר,מסתתר,מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d2e29b4c-dae5-4df9-a943-4af898b6e07b,ריבוע 444 מילוי 1237לבית האלהים 776,מילוי|ריבוע,מילוי|ריבוע,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d37bba3c-a1c8-4146-ae41-fa3aeeda20d0,נס גדול היה פה,גדול,גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,promoted:raw_docx_v2,research_vocabulary,no,no,no
d386e3f7-d438-4c13-858d-b4a07805c557,וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים הגאולה -רגיל ואותיות -18200-רגיל ואותיות,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
d3f1de87-5e6f-4822-b4fb-9c159f14e03b,עַבְדְּךָ בֶּן אֲמָתֶךָ צמח מלך - -ריבוע,ריבוע,ריבוע,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_vocabulary,no,no,no
d43735fe-0d32-4020-8d4d-ce279cbd568f,על פי יהוה - רגיל ומסתתר =333 רגיל לפני אחרי 666,רגיל+אותיות_לפני OR plain preposition (ambiguous)|אותיות_אחרי OR plain preposition (ambiguous),רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
d459b228-0d02-42be-ae80-6e81b432af62,דויד בן ישי בשבע שבע שש לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,yes,no,no
d472dc8a-3194-4467-9e06-931b313f5fbf,477 המשיח -מילוי -2480מילוי ללא,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
d54f38aa-5ad6-4c39-9fe3-2fa28c19cede,266 צמח דוד בימינו - פי 5 - גדול ואותיות,גדול,גדול,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d58891fd-6afb-4d52-ad71-a06aa3cd0859,נשמה גבוהה במשיח,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
d5d77bec-4680-40d8-ac90-b26df1d80b95,644 יבנה - לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d5f14d0e-29ae-431f-af4d-00a7b419a5cf,המלכת משיח בן דוד ב 2212 - משולש - רגיל 3580,קדמי|רגיל,קדמי|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
d66d18ff-fc32-4a49-a553-774a59df384a,משיח עבודת המקדש בעתה מילוי,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
d6b121c2-386c-4ea6-8626-805d0281e19a,יהוה מדבר איתו - אתבש - 5337,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
d6e9fe46-ae35-46cf-a735-5cd399cba75c,מתי יבוא משיח צדק אחרון אתבש 3850 מילוי,אתבש|מילוי,אתבש|מילוי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
d80a4c8f-5a69-4cf8-a759-7be517c46ef0,המשיח יבוא כי לה המלוכה לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
d8224ea2-7eea-42de-ac5b-68a0fcd52f38,644 יגאלנו - מילוי ללא,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d8ab832d-011f-4b31-968a-dd8b5e44c51e,שמשון בן צללפונית 363 - מילוי גדול,גדול|מילוי,גדול|מילוי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d8dbfaf7-1ee5-4e1a-8d3a-edd58a91bf42,3333 בזמן הזה - מסתתר,מסתתר,מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d8dd4ce3-2d42-47fa-ba47-a315c001bb9b,מפלת הדולר משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_vocabulary,no,no,no
d90cc5a1-4fff-45eb-973d-17db30f7af69,הקץ הסופי בימינו - משולש - רגיל 474,קדמי|רגיל,קדמי|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
d95719d4-5b2e-4a17-9844-8d667c9f72a6,אופיע כמשיח יהוה האחרון בעתה - אתבש,אתבש,אתבש,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
d96b8d93-ab64-4061-88e2-20a9c83ed1bc,צמח דוד 644- רת,"NON_CANONICAL_ר""ת (not in registry)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
d9a7109e-ee85-484c-946d-df26183d4dbb,בשורת הגאולה אתבש,אתבש,אתבש,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
da0cc25b-8b25-4eaa-85a4-9f8a24e3e99d,המשיח יפעל אטבח,אטבח,אטבח,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
da68b313-147c-45a8-bb36-d815164f7f69,כִּי אֲנִי יְהוָה אֱלֹהֵיכֶם - ריבוע 3333,ריבוע,ריבוע,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
dae0210a-9a24-427f-9fe7-f9280ba22b7b,אורן עברון יעזור למשיח 3630 מילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
daea203c-75a3-41c8-8e7f-e69aaa8472a5,גדול,גדול,גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,promoted:raw_docx_v2,research_vocabulary,no,no,no
dbb84ea6-5e46-4d02-83d9-5e7ea888ddfa,עומדים בחורב ציה ושממה 1237 אתבש,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
dc24a5c2-c217-43da-8d0f-f06e62083841,אהיה משיח יהוה האחרון ב2015 -אטבח - 3383 איק בכר,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,yes,no
dc2b31a8-7bf9-4f2b-b7f1-65c19f01eeaf,644 המשיח האחרון - לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
dc5b6ecc-220c-4289-9050-62f93b92f59b,בחרתי אותך לגאול את עם ישראל -רת סת,"NON_CANONICAL_ר""ת (not in registry)|NON_CANONICAL_ס""ת (not in registry)",(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
dcc68403-2711-4651-9a69-1683e08a726b,אופיע כמשיח - מסתתר - 800 לפני,מסתתר+אותיות_לפני OR plain preposition (ambiguous),מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
dcee597d-d017-444c-9495-2acdabd4356b,גלוי שכינה 800 מילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
dd16d9b2-7b8d-410a-992d-bda97ad6e12d,המשיח מסתתר בעתה -רגיל -1940 מסתתר,מסתתר|רגיל,מסתתר|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
dd3e2e10-f99d-43e9-80c4-09795c1af9ed,"פינחס - אתב""ש - רגיל + ריבוע ומשולש = 1820",רגיל|ריבוע,רגיל|ריבוע,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
de17f7e5-63ef-4c73-aa08-0e4f0f959762,אני משיח עבד יהוה לפני-11340- מילוי דה מילוי,מילוי+אותיות_לפני OR plain preposition (ambiguous),מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
